"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"128","Ranunculaceae","Delphinium","Delphinium bicolor","plant flowering begin","5/30/1918","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3193017
"129","Ranunculaceae","Delphinium","Delphinium menziesii","seed mass","1.536","mg","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3193252
"130","Ranunculaceae","Delphinium","Delphinium nuttallianum","seed mass","0.415481","mg","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3193253
"131","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3209457
"132","Ranunculaceae","Ranunculus","Ranunculus abortivus","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3209420
"133","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6/12/1956","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3209438
"134","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3209441
"135","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","4/19/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3209442
"136","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3209443
"137","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3209447
"138","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3209455
"139","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3209456
"140","Ranunculaceae","Anemone","Anemone quinquefolia","plant flowering begin","5/17/1924","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3209459
"141","Ranunculaceae","Thalictrum","Thalictrum dasycarpum","plant flowering begin","7/5/1915","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3209724
"142","Ranunculaceae","Anemone","Anemone virginiana","plant flowering begin","6/11/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224304
"143","Ranunculaceae","Ranunculus","Ranunculus cymbalaria","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224309
"144","Ranunculaceae","Ranunculus","Ranunculus repens","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224311
"145","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","5/21/1955","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224312
"146","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","5/30/1917","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224404
"147","Ranunculaceae","Anemone","Anemone quinquefolia","plant flowering begin","5/14/1911","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224411
"148","Ranunculaceae","Anemone","Anemone quinquefolia","plant flowering begin","5/11/1919","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224432
"149","Ranunculaceae","Anemone","Anemone quinquefolia","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224439
"150","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/27/1956","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224518
"151","Ranunculaceae","Ranunculus","Ranunculus abortivus","plant flowering begin","5/20/1923","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224547
"152","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224645
"153","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224789
"154","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224790
"155","Ranunculaceae","Aquilegia","Aquilegia canadensis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224822
"156","Ranunculaceae","Aquilegia","Aquilegia canadensis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224824
"157","Ranunculaceae","Aquilegia","Aquilegia canadensis","plant flowering begin","5/27/1917","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224832
"158","Ranunculaceae","Aquilegia","Aquilegia canadensis","plant flowering begin","5/30/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224834
"159","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224843
"160","Ranunculaceae","Ranunculus","Ranunculus flabellaris","plant flowering begin","5/16/1955","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3225012
"161","Ranunculaceae","Ranunculus","Ranunculus cymbalaria","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224306
"162","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224034
"163","Ranunculaceae","Ranunculus","Ranunculus cymbalaria","plant flowering begin","6/17/1917","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224307
"164","Ranunculaceae","Aquilegia","Aquilegia canadensis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224301
"165","Ranunculaceae","Anemone","Anemone virginiana","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224302
"166","Ranunculaceae","Anemone","Anemone virginiana","plant flowering begin","6/30/1954","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224303
"167","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224390
"168","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224397
"169","Ranunculaceae","Ranunculus","Ranunculus flabellaris","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224461
"170","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224513
"171","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/27/1943","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224515
"172","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/27/1946","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224516
"173","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/28/1953","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224517
"174","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/12/1949","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224521
"175","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/26/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224522
"176","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224527
"177","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/18/1958","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224559
"178","Ranunculaceae","Anemone","Anemone quinquefolia","plant flowering begin","5/8/1921","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224562
"179","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","5/2/1924","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224791
"180","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224619
"181","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224644
"182","Ranunculaceae","Ranunculus","Ranunculus abortivus","plant flowering begin","5/5/1918","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224746
"183","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224783
"184","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224787
"185","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224788
"186","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224795
"187","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","5/23/1920","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224797
"188","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","5/26/1912","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224798
"189","Ranunculaceae","Caltha","Caltha palustris","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224807
"190","Ranunculaceae","Aquilegia","Aquilegia canadensis","plant flowering begin","5/24/1942","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224818
"191","Ranunculaceae","Aquilegia","Aquilegia canadensis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224820
"192","Ranunculaceae","Aquilegia","Aquilegia canadensis","plant flowering begin","5/21/1911","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224828
"193","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224840
"194","Ranunculaceae","Aquilegia","Aquilegia canadensis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224842
"195","Ranunculaceae","Anemone","Anemone patens","plant flowering begin","3","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224857
"196","Ranunculaceae","Ranunculus","Ranunculus septentrionalis","plant flowering begin","6/4/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224858
"197","Ranunculaceae","Ranunculus","Ranunculus septentrionalis","plant flowering begin","5/21/1955","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224872
"198","Ranunculaceae","Ranunculus","Ranunculus septentrionalis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224874
"199","Ranunculaceae","Caltha","Caltha palustris","plant flowering begin","4/28/1945","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224877
"200","Ranunculaceae","Ranunculus","Ranunculus macounii","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224881
"201","Ranunculaceae","Ranunculus","Ranunculus cymbalaria","plant flowering begin","5/28/1960","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224963
"202","Ranunculaceae","Delphinium","Delphinium carolinianum","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3224989
"203","Ranunculaceae","Ranunculus","Ranunculus aquatilis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3225005
"204","Ranunculaceae","Ranunculus","Ranunculus aquatilis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3225006
"205","Ranunculaceae","Ranunculus","Ranunculus californicus","leaf area per leaf dry mass","0.153137141","m2.kg-1",NA,NA,NA,1750,"http://datadryad.org/resource/doi:10.5061/dryad.q2n8p","Stevens JT","jtstevens@ucdavis.edu","United States","California",NA,"public",3225007
"206","Ranunculaceae","Ranunculus","Ranunculus flabellaris","plant flowering begin","5/25/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3225008
"207","Ranunculaceae","Ranunculus","Ranunculus glaberrimus","plant flowering begin","4/19/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3225014
"208","Ranunculaceae","Ranunculus","Ranunculus glaberrimus","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3225015
"209","Ranunculaceae","Ranunculus","Ranunculus hispidus","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3225020
"210","Ranunculaceae","Ranunculus","Ranunculus macounii","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3225023
"211","Ranunculaceae","Ranunculus","Ranunculus occidentalis","leaf carbon content per leaf nitrogen content","18.1059908",NA,NA,NA,NA,1750,"http://datadryad.org/resource/doi:10.5061/dryad.q2n8p","Stevens JT","jtstevens@ucdavis.edu","United States","California",NA,"public",3225029
"212","Ranunculaceae","Ranunculus","Ranunculus occidentalis","leaf area per leaf dry mass","0.246404143","m2.kg-1",NA,NA,NA,1750,"http://datadryad.org/resource/doi:10.5061/dryad.q2n8p","Stevens JT","jtstevens@ucdavis.edu","United States","California",NA,"public",3225031
"213","Ranunculaceae","Ranunculus","Ranunculus septentrionalis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3225036
"214","Ranunculaceae","Ranunculus","Ranunculus septentrionalis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3225037
"215","Ranunculaceae","Delphinium","Delphinium carolinianum","plant flowering begin","6/17/1948","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3225081
"216","Ranunculaceae","Thalictrum","Thalictrum dasycarpum","plant flowering begin","6/26/1960","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3228057
"217","Ranunculaceae","Thalictrum","Thalictrum venulosum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3228099
"218","Ranunculaceae","Thalictrum","Thalictrum dasycarpum","plant flowering begin","6/12/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3228293
"219","Ranunculaceae","Clematis","Clematis virginiana","plant flowering begin","8/9/1960","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3239011
"220","Ranunculaceae","Delphinium","Delphinium carolinianum","plant flowering begin","7/12/1915","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3239785
"221","Ranunculaceae","Delphinium","Delphinium nuttallianum","leaf phosphorus content per leaf dry mass","2.54395","mg.g-1",NA,38.87801,-105.9809,2710,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Crested Butte Land Trust Confluence Site. 1 mi. N of Crested Butte along Slate River Road.","public",3249204
"222","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/21/1960","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3250465
"223","Ranunculaceae","Aquilegia","Aquilegia canadensis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3250747
"224","Ranunculaceae","Anemone","Anemone patens","plant flowering begin","4/14/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3251172
"225","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3252894
"226","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/19/1938","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3252899
"227","Ranunculaceae","Aquilegia","Aquilegia canadensis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3252900
"228","Ranunculaceae","Anemone","Anemone patens","plant flowering begin","4/7/1912","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3253659
"229","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","4/14/1918","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3253661
"230","Ranunculaceae","Delphinium","Delphinium carolinianum","plant flowering begin","6/20/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3253711
"231","Ranunculaceae","Thalictrum","Thalictrum venulosum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3253798
"232","Ranunculaceae","Thalictrum","Thalictrum venulosum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3253800
"233","Ranunculaceae","Thalictrum","Thalictrum venulosum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3253864
"234","Ranunculaceae","Delphinium","Delphinium carolinianum","plant flowering begin","6/25/1925","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3254768
"235","Ranunculaceae","Ranunculus","Ranunculus rhomboideus","plant flowering begin","5/13/1960","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3256779
"236","Ranunculaceae","Anemone","Anemone canadensis","plant flowering begin","6/9/1954","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3256915
"237","Ranunculaceae","Ranunculus","Ranunculus macounii","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3257042
"238","Ranunculaceae","Aquilegia","Aquilegia canadensis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3258246
"239","Ranunculaceae","Ranunculus","Ranunculus cymbalaria","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3258270
"240","Ranunculaceae","Ranunculus","Ranunculus cymbalaria","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3258275
"241","Ranunculaceae","Ranunculus","Ranunculus repens","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3258503
"242","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3258505
"243","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3258506
"244","Ranunculaceae","Delphinium","Delphinium carolinianum","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3261102
"245","Ranunculaceae","Myosurus","Myosurus minimus","whole plant height","0.1","m","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3261544
"246","Ranunculaceae","Myosurus","Myosurus minimus","leaf area","82.7787","mm2","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3261545
"247","Ranunculaceae","Ranunculus","Ranunculus sceleratus","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3261932
"248","Ranunculaceae","Actaea","Actaea rubra","plant flowering begin","5/23/1940","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3262438
"249","Ranunculaceae","Anemone","Anemone quinquefolia","plant flowering begin","5/25/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3262445
"250","Ranunculaceae","Ranunculus","Ranunculus uncinatus","whole plant height","0.9","m","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3262472
"251","Ranunculaceae","Delphinium","Delphinium carolinianum","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3262735
"252","Ranunculaceae","Delphinium","Delphinium menziesii","whole plant height","0.7","m","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3263662
