"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"85","Alternanthera","Alternanthera lupulina","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536413
"86","Alternanthera","Alternanthera lupulina","whole plant growth form diversity","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536414
"87","Alternanthera","Alternanthera macbridei","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536415
"88","Alternanthera","Alternanthera macbridei","whole plant growth form diversity","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536416
"89","Alternanthera","Alternanthera malmeana","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536417
"90","Alternanthera","Alternanthera malmeana","whole plant growth form diversity","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536418
"91","Alternanthera","Alternanthera tenella","whole plant growth form diversity","Tree_Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536444
"92","Alternanthera","Alternanthera maritima","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536419
"93","Alternanthera","Alternanthera maritima","whole plant growth form diversity","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536420
"94","Alternanthera","Alternanthera micrantha","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536421
"95","Alternanthera","Alternanthera micrantha","whole plant growth form diversity","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536422
"96","Alternanthera","Alternanthera obovata","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536423
"97","Alternanthera","Alternanthera obovata","whole plant growth form diversity","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536424
"98","Alternanthera","Alternanthera paronychioides","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536425
"99","Alternanthera","Alternanthera peruviana","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536427
"100","Alternanthera","Alternanthera peruviana","whole plant growth form diversity","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536428
"101","Alternanthera","Alternanthera philoxeroides","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536429
"102","Alternanthera","Alternanthera pubiflora","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536431
"103","Alternanthera","Alternanthera pubiflora","whole plant growth form diversity","Vine_Shrub_Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536432
"104","Alternanthera","Alternanthera pumila","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536433
"105","Alternanthera","Alternanthera pungens","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536434
"106","Alternanthera","Alternanthera pungens","whole plant growth form diversity","Tree_Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536435
"107","Alternanthera","Alternanthera pycnantha","whole plant growth form","Shrub",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536436
"108","Alternanthera","Alternanthera pycnantha","whole plant growth form diversity","Shrub",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536437
"109","Alternanthera","Alternanthera reineckii","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536438
"110","Alternanthera","Alternanthera reineckii","whole plant growth form diversity","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536439
"111","Alternanthera","Alternanthera sessilis","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536440
"112","Alternanthera","Alternanthera stellata","whole plant growth form diversity","Shrub",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536442
"113","Alternanthera","Alternanthera tenella","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536443
"114","Alternanthera","Alternanthera villosa","whole plant growth form","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536446
"115","Alternanthera","Alternanthera villosa","whole plant growth form diversity","Herb",NA,"Species with multiple growth form classifications were assigned the growth form classification agreed upon by the majority (>2/3) of sources. Species with ambiguous or otherwise not interpretable growth form assignments were excluded from the final dataset but are made available with the original data.",NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1002/ecy.1569/abstract","Engemann, K","engemann@bios.au.dk",NA,NA,NA,"public",4536447
"116","Alternanthera","Alternanthera crucis","leaf carbon content per leaf nitrogen content","8.515",NA,NA,11.42,-69.6,20,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Venezuela","Falcon",NA,"public",4299246
"117","Alternanthera","Alternanthera crucis","leaf stomatal conductance for H2O per leaf area","340","mol.H2O.m-2.s-1",NA,11.42,-69.6,20,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Venezuela","Falcon",NA,"public",4299249
"118","Alternanthera","Alternanthera crucis","leaf photosynthetic rate per leaf area","22","Âµmol.m-2.s-1",NA,11.42,-69.6,20,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","Venezuela","Falcon",NA,"public",4299250
