"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"207","Caprifoliaceae","Plectritis","Plectritis brachystemon","seed mass","0.344","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4431049
"208","Caprifoliaceae","Lonicera","Lonicera involucrata","seed mass","1.892","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4432081
"209","Caprifoliaceae","Symphoricarpos","Symphoricarpos albus","seed mass","6.048","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4432130
"210","Caprifoliaceae","Lonicera","Lonicera hispidula","seed mass","6.904","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4432199
"211","Caprifoliaceae","Symphoricarpos","Symphoricarpos mollis","seed mass","6.638","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4432218
"212","Caprifoliaceae","Symphoricarpos","Symphoricarpos mollis","seed mass","9.267","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4432279
"213","Caprifoliaceae","Lonicera","Lonicera subspicata","seed mass","3.278","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4432282
"214","Caprifoliaceae","Lonicera","Lonicera conjugialis","seed mass","4.907","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4432293
"215","Caprifoliaceae","Lonicera","Lonicera ciliosa","seed mass","12.217","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4432292
"216","Caprifoliaceae","Lonicera","Lonicera japonica","diameter at breast height (1.3 m)","0.5","cm",NA,33.03314956,-80.386663286,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Givhans Ferry State Park","public",15668172
"217","Caprifoliaceae","Valeriana","Valeriana capitata","leaf phosphorus content per leaf dry mass","2.58757","mg.g-1",NA,38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",15189
"218","Caprifoliaceae","Valeriana","Valeriana capitata","leaf nitrogen content per leaf dry mass","14.97","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.87801,-105.9809,2710,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Crested Butte Land Trust Confluence Site. 1 mi. N of Crested Butte along Slate River Road.","public",15239
"219","Caprifoliaceae","Valeriana","Valeriana capitata","leaf phosphorus content per leaf dry mass","3.63473","mg.g-1",NA,38.96918,-107.0115,3380,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Historic Painter Boy Mine site. Leaving Crested Butte CO N on Hwy 317 approx 1.5 miles then 7.8  miles N on Washington Gulch Road. Moderately sloping subalpine/alpine meadow on lowest slopes  S side Mount Baldy.","public",3102409
"220","Caprifoliaceae","Valeriana","Valeriana capitata","leaf carbon content per leaf dry mass","470.47524","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",3109780
"221","Caprifoliaceae","Valeriana","Valeriana capitata","leaf phosphorus content per leaf dry mass","5.38815","mg.g-1",NA,38.96918,-107.0115,3380,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Historic Painter Boy Mine site. Leaving Crested Butte CO N on Hwy 317 approx 1.5 miles then 7.8  miles N on Washington Gulch Road. Moderately sloping subalpine/alpine meadow on lowest slopes  S side Mount Baldy.","public",3109781
"222","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area","1899","mm2","We measured leaf area from scanned leaves and petioles using imagej. For species with compound leaves, we calculated leaf area as the mean leaflet area per leaf including petioles.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3111248
"223","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area","2281","mm2","We measured leaf area from scanned leaves and petioles using imagej. For species with compound leaves, we calculated leaf area as the mean leaflet area per leaf including petioles.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3111249
"224","Caprifoliaceae","Valeriana","Valeriana capitata","leaf carbon content per leaf dry mass","457.140321","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",3152388
"225","Caprifoliaceae","Valeriana","Valeriana capitata","leaf phosphorus content per leaf dry mass","1.88707","mg.g-1",NA,38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",3152390
"226","Caprifoliaceae","Valeriana","Valeriana edulis","leaf nitrogen content per leaf dry mass","26.943","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",3171754
"227","Caprifoliaceae","Valeriana","Valeriana edulis","leaf carbon content per leaf dry mass","437.236182","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",3179319
"228","Caprifoliaceae","Valeriana","Valeriana capitata","leaf carbon content per leaf dry mass","449.626","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",38.87801,-105.9809,2710,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Crested Butte Land Trust Confluence Site. 1 mi. N of Crested Butte along Slate River Road.","public",3180442
"229","Caprifoliaceae","Valeriana","Valeriana edulis","leaf nitrogen content per leaf dry mass","32.673","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",3180469
"230","Caprifoliaceae","Valeriana","Valeriana capitata","leaf nitrogen content per leaf dry mass","32.837","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.87801,-105.9809,2710,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Crested Butte Land Trust Confluence Site. 1 mi. N of Crested Butte along Slate River Road.","public",3180743
"231","Caprifoliaceae","Valeriana","Valeriana edulis","leaf nitrogen content per leaf dry mass","41.2","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",3182655
"232","Caprifoliaceae","Valeriana","Valeriana capitata","leaf nitrogen content per leaf dry mass","42.40923938","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.96918,-107.0115,3380,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Historic Painter Boy Mine site. Leaving Crested Butte CO N on Hwy 317 approx 1.5 miles then 7.8  miles N on Washington Gulch Road. Moderately sloping subalpine/alpine meadow on lowest slopes  S side Mount Baldy.","public",3183729
"233","Caprifoliaceae","Valeriana","Valeriana edulis","leaf phosphorus content per leaf dry mass","2.44102","mg.g-1",NA,38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",3183788
"234","Caprifoliaceae","Valeriana","Valeriana capitata","leaf carbon content per leaf dry mass","441.912","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",38.96918,-107.0115,3380,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Historic Painter Boy Mine site. Leaving Crested Butte CO N on Hwy 317 approx 1.5 miles then 7.8  miles N on Washington Gulch Road. Moderately sloping subalpine/alpine meadow on lowest slopes  S side Mount Baldy.","public",3229249
"235","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","34.36","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3238439
"236","Caprifoliaceae","Symphoricarpos","Symphoricarpos rotundifolius","leaf phosphorus content per leaf dry mass","2.71082","mg.g-1",NA,38.65511,-106.86,2468,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Several hundred meters up Forest Service Access road directly across the street from Almont Campground ~2.5 miles south of Almont on Rt. 135","public",3238458
"237","Caprifoliaceae","Lonicera","Lonicera bella","leaf nitrogen content per leaf area","0.00158333333","kg.m-2",NA,42.5,-90,275,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Illinois",NA,"public",3245716
"238","Caprifoliaceae","Valeriana","Valeriana capitata","leaf carbon content per leaf dry mass","450.669","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",38.87801,-105.9809,2710,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Crested Butte Land Trust Confluence Site. 1 mi. N of Crested Butte along Slate River Road.","public",3246820
"239","Caprifoliaceae","Valeriana","Valeriana capitata","leaf phosphorus content per leaf dry mass","1.7572","mg.g-1",NA,38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",3258769
"240","Caprifoliaceae","Valeriana","Valeriana capitata","leaf nitrogen content per leaf dry mass","21.603","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.89702,-106.9792,2815,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Approximately 1 mile north on Washington Gulch Road from Rte 135 north of Crested Butte CO.","public",3262035
"241","Caprifoliaceae","Valeriana","Valeriana capitata","leaf phosphorus content per leaf dry mass","1.25999","mg.g-1",NA,38.87801,-105.9809,2710,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Crested Butte Land Trust Confluence Site. 1 mi. N of Crested Butte along Slate River Road.","public",3736875
"242","Caprifoliaceae","Symphoricarpos","Symphoricarpos rotundifolius","leaf nitrogen content per leaf dry mass","23.91528838","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.65511,-106.86,2468,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Several hundred meters up Forest Service Access road directly across the street from Almont Campground ~2.5 miles south of Almont on Rt. 135","public",3787897
"243","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","25.118","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787542
"244","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","23.75455","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787543
"245","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","26.59857","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787544
"246","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","23.88625","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787546
"247","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","21.44556","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787548
"248","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","26.30143","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787549
"249","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","18.99","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787551
"250","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","19.42455","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787552
"251","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","25.255","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787554
"252","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","21.11786","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787555
"253","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","22.31846","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787556
"254","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","23.87","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787557
"255","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","34.7975","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787558
"256","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","40.57667","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787561
"257","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","24.65","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787562
"258","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","27.52111","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787564
"259","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","23.64909","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787565
"260","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","23.10182","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787566
"261","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","25.00571","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787567
"262","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","24.92167","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787568
"263","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","32.515","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787570
"264","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","23.64125","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787571
"265","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","21.75188","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787572
"266","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","23.22571","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787573
"267","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","19.12417","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787574
"268","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","18.35176","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787576
"269","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","44.93571","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787577
"270","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","29.37125","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787578
"271","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","50.65429","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787579
"272","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","26.482","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787580
"273","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","27.319","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787582
"274","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","24.79","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787583
"275","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","22.81","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787584
"276","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","18.89947","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787585
"277","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","26.107","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787586
"278","Caprifoliaceae","Lonicera","Lonicera maackii","leaf area per leaf dry mass","37.08714","m2.kg-1","We calculated SLA (cm2 g-1) as leaf area per unit dry mass after leaves were dried in an oven at 60 Â°C for 4 days.",38.51667,-90.55,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rr4pm","Spasojevic MJ","mspaso@gmail.com","United States","Missouri","Tyson Research Center Plot","public",3787588
