"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"327","Melastomataceae","Mouriri","Mouriri myrtilloides","leaf nitrogen content per leaf dry mass","28.305","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",10.50371,-85.37081,289,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","Area de Concervacion Guanacaste","public",3999391
"328","Melastomataceae","Miconia","Miconia argentea","leaf nitrogen content per leaf dry mass","19.9","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,50,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",4009686
"329","Melastomataceae","Miconia","Miconia argentea","leaf nitrogen content per leaf dry mass","23.6","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,50,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",4009687
"330","Melastomataceae","Miconia","Miconia argentea","leaf nitrogen content per leaf dry mass","24.9","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,50,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",4009688
"331","Melastomataceae","Miconia","Miconia multispicata","leaf nitrogen content per leaf dry mass","18.8","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,50,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",4009690
"332","Melastomataceae","Miconia","Miconia multispicata","leaf nitrogen content per leaf dry mass","21.8","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,50,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",4009691
"333","Melastomataceae","Miconia","Miconia schlimii","leaf nitrogen content per leaf dry mass","24.5","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,50,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",4009692
"334","Melastomataceae","Miconia","Miconia schlimii","leaf nitrogen content per leaf dry mass","26.6","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,50,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",4009693
"335","Melastomataceae","Miconia","Miconia tonduzii","leaf phosphorus content per leaf dry mass","1.02221","mg.g-1",NA,10.9326,-85.4588,1500,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","30 km above Cacao Biological Station. Pacific slope of Cacao Volcano.","public",4009694
"336","Melastomataceae","Blakea","Blakea chlorantha","leaf carbon content per leaf dry mass","443.9","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",10.9326,-85.4588,1500,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste"," 1 km above Cacao Biological Station. Pacific slope of Cacao Volcano.","public",4184487
"337","Melastomataceae","Miconia","Miconia tonduzii","leaf carbon content per leaf dry mass","422.69227","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",10.9326,-85.4588,1500,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste"," 1 km above Cacao Biological Station. Pacific slope of Cacao Volcano.","public",4184493
"338","Melastomataceae","Miconia","Miconia affinis","diameter at breast height (1.3 m)","8.8","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4326959
"339","Melastomataceae","Miconia","Miconia affinis","diameter at breast height (1.3 m)","6.9","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328023
"340","Melastomataceae","Miconia","Miconia affinis","diameter at breast height (1.3 m)","9.2","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328045
"341","Melastomataceae","Miconia","Miconia affinis","diameter at breast height (1.3 m)","8.5","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328119
"342","Melastomataceae","Miconia","Miconia affinis","diameter at breast height (1.3 m)","8.2","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328122
"343","Melastomataceae","Miconia","Miconia elata","diameter at breast height (1.3 m)","7.2","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328186
"344","Melastomataceae","Miconia","Miconia elata","diameter at breast height (1.3 m)","11.4","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328188
"345","Melastomataceae","Miconia","Miconia elata","diameter at breast height (1.3 m)","12.7","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328207
"346","Melastomataceae","Miconia","Miconia elata","diameter at breast height (1.3 m)","12.3","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328208
"347","Melastomataceae","Miconia","Miconia multispicata","diameter at breast height (1.3 m)","19.2","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328283
"348","Melastomataceae","Miconia","Miconia multispicata","diameter at breast height (1.3 m)","19","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328323
"349","Melastomataceae","Miconia","Miconia multispicata","diameter at breast height (1.3 m)","11.7","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328364
"350","Melastomataceae","Miconia","Miconia multispicata","diameter at breast height (1.3 m)","14.4","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328382
"351","Melastomataceae","Miconia","Miconia multispicata","diameter at breast height (1.3 m)","11.5","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328383
"352","Melastomataceae","Miconia","Miconia multispicata","diameter at breast height (1.3 m)","17.6","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328384
"353","Melastomataceae","Miconia","Miconia multispicata","diameter at breast height (1.3 m)","13.3","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328385
"354","Melastomataceae","Miconia","Miconia multispicata","diameter at breast height (1.3 m)","18.5","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328387
"355","Melastomataceae","Miconia","Miconia multispicata","diameter at breast height (1.3 m)","19.5","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328388
"356","Melastomataceae","Miconia","Miconia multispicata","diameter at breast height (1.3 m)","15.5","cm",NA,NA,NA,120,"http://datadryad.org/resource/doi:10.5061/dryad.sv181","Plourde BT","btplourde@ucdavis.edu","Costa Rica","Heredia",NA,"public",4328389
"357","Melastomataceae","Miconia","Miconia affinis","diameter at breast height (1.3 m)","5000.5","cm",NA,9.141489983,-79.6934967,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",4923802
"358","Melastomataceae","Conostegia","Conostegia bracteata","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",5328717
"359","Melastomataceae","Clidemia","Clidemia septuplinervia","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",5513438
"360","Melastomataceae","Miconia","Miconia elata","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",5823283
"361","Melastomataceae","Miconia","Miconia minutiflora","diameter at breast height (1.3 m)","5000.5","cm",NA,8.986410141,-79.61799622,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",6135020
"362","Melastomataceae","Mouriri","Mouriri myrtilloides","diameter at breast height (1.3 m)","5000.5","cm",NA,9.125260353,-79.88529968,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",6217042
"363","Melastomataceae","Miconia","Miconia minutiflora","diameter at breast height (1.3 m)","5000.5","cm",NA,9.078519821,-79.79889679,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",6738379
"364","Melastomataceae","Miconia","Miconia simplex","diameter at breast height (1.3 m)","5000.5","cm",NA,9.280870438,-79.97470093,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",7108521
"365","Melastomataceae","Miconia","Miconia elata","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",7716571
"366","Melastomataceae","Miconia","Miconia simplex","diameter at breast height (1.3 m)","5000.5","cm",NA,9.280870438,-79.97470093,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",7956219
"367","Melastomataceae","Miconia","Miconia elata","diameter at breast height (1.3 m)","5005","cm",NA,9.280870438,-79.97470093,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",8483716
"368","Melastomataceae","Leandra","Leandra dichotoma","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",8601921
"369","Melastomataceae","Miconia","Miconia argentea","diameter at breast height (1.3 m)","5005","cm",NA,9.17936039,-79.82959747,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",9453613
"370","Melastomataceae","Henriettea","Henriettea succosa","diameter at breast height (1.3 m)","5005","cm",NA,9.280870438,-79.97470093,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",9633777
"371","Melastomataceae","Miconia","Miconia affinis","diameter at breast height (1.3 m)","5005","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",9756409
"372","Melastomataceae","Miconia","Miconia hondurensis","diameter at breast height (1.3 m)","5000.5","cm",NA,9.144909859,-79.87789917,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",9935982
"373","Melastomataceae","Clidemia","Clidemia dentata","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",10153934
"374","Melastomataceae","Henriettea","Henriettea succosa","diameter at breast height (1.3 m)","5005","cm",NA,9.199170113,-79.77410126,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",10852011
"375","Melastomataceae","Miconia","Miconia affinis","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",10945572
"376","Melastomataceae","Miconia","Miconia argentea","diameter at breast height (1.3 m)","5000.5","cm",NA,9.123720169,-79.67669678,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",11209203
"377","Melastomataceae","Clidemia","Clidemia dentata","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",11706388
"378","Melastomataceae","Mouriri","Mouriri panamensis","diameter at breast height (1.3 m)","5000.5","cm",NA,9.355830193,-79.72689819,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",11836316
"379","Melastomataceae","Miconia","Miconia multispicata","diameter at breast height (1.3 m)","5005","cm",NA,9.459609985,-79.57379913,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",11902121
"380","Melastomataceae","Clidemia","Clidemia dentata","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",11923971
"381","Melastomataceae","Miconia","Miconia argentea","diameter at breast height (1.3 m)","5000.5","cm",NA,9.280870438,-79.97470093,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",11926640
"382","Melastomataceae","Miconia","Miconia affinis","diameter at breast height (1.3 m)","5005","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",12728545
"383","Melastomataceae","Miconia","Miconia minutiflora","diameter at breast height (1.3 m)","5005","cm",NA,9.076459885,-79.78690338,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",13562823
"384","Melastomataceae","Miconia","Miconia argentea","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",13563808
"385","Melastomataceae","Clidemia","Clidemia dentata","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",13748278
"386","Melastomataceae","Miconia","Miconia hondurensis","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",13936401
"387","Melastomataceae","Mouriri","Mouriri myrtilloides","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",14542278
"388","Melastomataceae","Mouriri","Mouriri myrtilloides","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",14543570
"389","Melastomataceae","Mouriri","Mouriri myrtilloides","diameter at breast height (1.3 m)","5000.5","cm",NA,9.17936039,-79.82959747,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",14554970
"390","Melastomataceae","Miconia","Miconia argentea","diameter at breast height (1.3 m)","5000.5","cm",NA,9.144909859,-79.87789917,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",14857683
"391","Melastomataceae","Miconia","Miconia argentea","diameter at breast height (1.3 m)","5000.5","cm",NA,8.995849609,-79.64250183,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",14941467
"392","Melastomataceae","Miconia","Miconia trinervia","diameter at breast height (1.3 m)","5005","cm",NA,9.319290161,-79.28679657,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",16035932
"393","Melastomataceae","Miconia","Miconia hondurensis","diameter at breast height (1.3 m)","5005","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",16068185
"394","Melastomataceae","Miconia","Miconia argentea","diameter at breast height (1.3 m)","5000.5","cm",NA,9.280870438,-79.97470093,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",16109936
"395","Melastomataceae","Miconia","Miconia dorsiloba","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",16358307
"396","Melastomataceae","Henriettea","Henriettea succosa","diameter at breast height (1.3 m)","5000.5","cm",NA,9.156499863,-79.74420166,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",16739600
"397","Melastomataceae","Mouriri","Mouriri myrtilloides","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",17110726
"398","Melastomataceae","Conostegia","Conostegia cinnamomea","diameter at breast height (1.3 m)","5000.5","cm",NA,9.151249886,-79.8553009,NA,NA,"Richard Condit",NA,"Panama",NA,NA,"public",17772759
"399","Melastomataceae","Tetrazygia","Tetrazygia elaeagnoides","whole plant height","4.8768","m",NA,18.398286,-66.692141,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",18177531
"400","Melastomataceae","Mouriri","Mouriri gleasoniana","leaf area","6916.9","mm2","LICOR-3100 area meter",8.694414,-83.2155,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",26
"401","Melastomataceae","Miconia",NA,"diameter at breast height (1.3 m)","5.09","cm",NA,10.1686,-84.1133,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1167
"402","Melastomataceae","Miconia","Miconia alata","diameter at breast height (1.3 m)","2.5","cm",NA,9.1,-79.6,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",2389
"403","Melastomataceae","Miconia",NA,"diameter at breast height (1.3 m)","8.69","cm",NA,10.1825,-84.1069,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",3003
"404","Melastomataceae","Miconia",NA,"diameter at breast height (1.3 m)","15.89","cm",NA,10.1836,-84.1072,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",4563
"405","Melastomataceae","Miconia",NA,"diameter at breast height (1.3 m)","3.09","cm",NA,10.1825,-84.1069,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",6802
"406","Melastomataceae","Miconia",NA,"diameter at breast height (1.3 m)","3","cm",NA,10.1825,-84.1069,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",7038
"407","Melastomataceae","Miconia","Miconia alata","whole plant growth form","tree",NA,NA,9.1,-79.6,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",7433
"408","Melastomataceae","Blakea","Blakea gracilis","leaf nitrogen content per leaf dry mass","20.7","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",9.53333,-83.8167,2050,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","San Jose","OTS Plot","public",13913
"409","Melastomataceae","Blakea","Blakea gracilis","leaf carbon content per leaf dry mass","464.3","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",9.53333,-83.8167,2050,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","San Jose","OTS Plot","public",13914
"410","Melastomataceae","Miconia","Miconia tonduzii","leaf carbon content per leaf dry mass","426.09567","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",10.9326,-85.4588,1500,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","30 km above Cacao Biological Station. Pacific slope of Cacao Volcano.","public",13917
"411","Melastomataceae","Miconia","Miconia tonduzii","leaf nitrogen content per leaf dry mass","26.58978","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",10.9326,-85.4588,1500,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste"," 1 km above Cacao Biological Station. Pacific slope of Cacao Volcano.","public",13919
"412","Melastomataceae","Miconia","Miconia tonduzii","leaf carbon content per leaf dry mass","454.2","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",10.1368,-84.1039,2775,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Heredia",NA,"public",13922
"413","Melastomataceae","Mouriri","Mouriri myrtilloides","leaf carbon content per leaf dry mass","418.57101","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",10.95428,-85.49187,685,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","Area de Concervacion Guanacaste","public",13933
"414","Melastomataceae","Mouriri","Mouriri myrtilloides","leaf phosphorus content per leaf dry mass","0.88695","mg.g-1",NA,10.95428,-85.49187,685,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","Area de Concervacion Guanacaste","public",13934
"415","Melastomataceae","Blakea","Blakea storkii","leaf carbon content per leaf dry mass","416.642887","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",9.53333,-83.8167,2050,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","San Jose","OTS Plot","public",13945
"416","Melastomataceae","Miconia","Miconia donaeana","leaf thickness","0.33","mm","Mitutoyo 7321 dial thickness gauge",8.7027,-83.5305,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",13955
"417","Melastomataceae","Miconia","Miconia donaeana","leaf area per leaf dry mass","22.651","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.677929,-83.5806,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",13970
"418","Melastomataceae","Miconia","Miconia dissitinervia","leaf area","14696.5","mm2","LICOR-3100 area meter",8.677762,-83.5797,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",13971
"419","Melastomataceae","Miconia","Miconia donaeana","leaf fresh mass","3.338","g","Radwag WTB 200 Precision Balance",8.704805,-83.5319,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",14019
"420","Melastomataceae","Miconia","Miconia dissitinervia","leaf area per leaf dry mass","16.845","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.704882,-83.5358,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",13999
"421","Melastomataceae","Miconia","Miconia dissitinervia","leaf phosphorus content per leaf dry mass","0.6","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.410059,-83.334,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",14010
"422","Melastomataceae","Miconia","Miconia donaeana","leaf area","18009.5","mm2","LICOR-3100 area meter",8.677865,-83.5828,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",13993
"423","Melastomataceae","Miconia","Miconia osaensis","leaf fresh mass","3.254","g","Radwag WTB 200 Precision Balance",8.681811,-83.5484,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",13994
"424","Melastomataceae","Miconia","Miconia donaeana","leaf area","29387","mm2","LICOR-3100 area meter",8.7027,-83.5305,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",13995
"425","Melastomataceae","Miconia","Miconia dissitinervia","leaf area per leaf dry mass","15.288","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.677927,-83.5806,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",13998
"426","Melastomataceae","Miconia","Miconia dissitinervia","diameter at breast height (1.3 m)","3.9","cm","diameter tape",8.410059,-83.334,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",14008
"427","Melastomataceae","Miconia","Miconia donaeana","leaf area per leaf dry mass","12.551","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.7027,-83.5305,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",14020
"428","Melastomataceae","Miconia","Miconia donaeana","leaf fresh mass","0.904","g","Radwag WTB 200 Precision Balance",8.705353,-83.534,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",14024
"429","Melastomataceae","Miconia","Miconia donaeana","leaf dry mass","0.693","g","Radwag WTB 200 Precision Balance",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",14025
"430","Melastomataceae","Miconia","Miconia donaeana","leaf dry mass","1.856","g","Radwag WTB 200 Precision Balance",8.704805,-83.5319,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",14026
"431","Melastomataceae","Miconia","Miconia donaeana","leaf dry mass per leaf fresh mass","334.823","mg.g-1","LDMmg/LFMg",8.67892,-83.575,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",14028
"432","Melastomataceae","Miconia","Miconia dissitinervia","leaf area","18504.2","mm2","LICOR-3100 area meter",8.678699,-83.5814,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",14032
"433","Melastomataceae","Miconia","Miconia osaensis","leaf area","10104.2","mm2","LICOR-3100 area meter",8.680193,-83.5455,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",14033
