"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"3095","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","18.796","cm",NA,30.22062,-94.917042,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9135427
"3096","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","18.542","cm",NA,30.11516,-93.992136,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9135456
"3097","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","13.208","cm",NA,29.665196,-94.914514,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9135614
"3098","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","9.398","cm",NA,29.702234,-94.634099,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9135615
"3099","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","4.318","cm",NA,30.161718,-94.7997,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9135634
"3100","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","24.13","cm",NA,30.232807,-94.09691,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9135650
"3101","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","14.732","cm",NA,29.091734,-95.746778,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9135753
"3102","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","9.906","cm",NA,29.091734,-95.746778,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9135754
"3103","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","13.208","cm",NA,30.371569,-94.440441,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9135812
"3104","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","16.764","cm",NA,30.025938,-94.794218,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9135831
"3105","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","5.08","cm",NA,30.416803,-93.857835,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9136014
"3106","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","2.794","cm",NA,30.23704,-94.046472,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9136017
"3107","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","6.0452","cm",NA,30.246576,-94.132844,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9136186
"3108","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","4.064","cm",NA,29.93185,-94.643934,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9136196
"3109","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","17.272","cm",NA,30.378836,-94.94816,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9136197
"3110","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","13.208","cm",NA,30.378836,-94.94816,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9136198
"3111","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","16.256","cm",NA,30.269324,-94.114749,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9136391
"3112","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","18.288","cm",NA,30.023959,-94.139027,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9136404
"3113","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","2.54","cm",NA,29.976585,-94.755282,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9136408
"3114","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","13.716","cm",NA,29.665196,-94.914514,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9136597
"3115","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","35.052","cm",NA,30.096389,-95.398478,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9136617
"3116","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","6.604","cm",NA,30.145588,-94.484106,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9136799
"3117","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","6.096","cm",NA,30.249443,-94.897063,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9136815
"3118","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","6.35","cm",NA,30.249443,-94.897063,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9136816
"3119","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","3.302","cm",NA,30.232003,-95.196467,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9136825
"3120","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","12.954","cm",NA,31.50466,-94.31025,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9136887
"3121","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","17.018","cm",NA,30.240066,-94.594874,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9137003
"3122","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","14.732","cm",NA,31.318714,-96.155936,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9137028
"3123","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","4.318","cm",NA,30.113268,-95.053457,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9137034
"3124","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","28.448","cm",NA,30.595027,-87.734159,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9161768
"3125","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","16.51","cm",NA,31.279889,-87.778588,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9164285
"3126","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","21.844","cm",NA,30.841709,-83.468631,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9187402
"3127","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","17.018","cm",NA,32.004851,-81.099491,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9189729
"3128","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","9.652","cm",NA,31.029976,-90.518848,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9208685
"3129","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","14.478","cm",NA,31.029976,-90.518848,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9208836
"3130","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","17.018","cm",NA,29.898323,-95.503366,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238103
"3131","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","7.112","cm",NA,30.118159,-95.603412,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238106
"3132","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","17.018","cm",NA,31.29083,-94.58478,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238221
"3133","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","3.81","cm",NA,30.371726,-94.183559,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238230
"3134","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","16.51","cm",NA,29.898242,-95.15424,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238241
"3135","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","14.986","cm",NA,30.073636,-95.56234,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238244
"3136","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","25.908","cm",NA,29.891344,-94.854221,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238278
"3137","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","13.208","cm",NA,30.417878,-93.81283,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238299
"3138","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","13.462","cm",NA,29.634205,-95.305221,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238478
"3139","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","2.54","cm",NA,29.938926,-93.984119,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238496
"3140","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","28.702","cm",NA,29.893815,-94.746889,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238512
"3141","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","3.302","cm",NA,30.58613,-93.816669,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238525
"3142","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","3.81","cm",NA,30.24069,-93.988677,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238533
"3143","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","8.89","cm",NA,30.102909,-93.938672,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238536
"3144","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","12.954","cm",NA,29.702234,-94.634099,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238696
"3145","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","4.572","cm",NA,30.27789,-94.584467,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238897
"3146","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","17.78","cm",NA,30.156064,-94.196693,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238912
"3147","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","14.732","cm",NA,30.156064,-94.196693,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238913
"3148","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","17.018","cm",NA,30.249443,-94.897063,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9238915
"3149","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","10.922","cm",NA,30.367196,-94.289152,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9239074
"3150","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","13.462","cm",NA,29.989409,-94.801356,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9239092
"3151","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","13.462","cm",NA,30.8363,-96.114464,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9239093
"3152","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","7.62","cm",NA,30.879539,-93.73613,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9239095
"3153","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","13.716","cm",NA,30.073636,-95.56234,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9239231
"3154","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","6.858","cm",NA,29.976585,-94.755282,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9239416
"3155","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","21.082","cm",NA,29.893815,-94.746889,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9239421
"3156","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","20.32","cm",NA,29.934303,-93.882438,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9239584
"3157","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","3.556","cm",NA,30.542337,-94.175841,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9239618
"3158","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","15.748","cm",NA,29.178655,-95.718833,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9239720
"3159","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","19.304","cm",NA,30.150063,-94.591623,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9239991
"3160","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","2.54","cm",NA,30.150063,-94.591623,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9239992
"3161","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","2.794","cm",NA,29.855034,-95.808808,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9239995
"3162","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","21.59","cm",NA,29.91428,-94.663197,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9240010
"3163","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","25.908","cm",NA,30.8363,-96.114464,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9240015
"3164","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","17.526","cm",NA,30.241292,-93.745223,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9240028
"3165","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","13.97","cm",NA,30.241292,-93.745223,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9240029
"3166","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","25.146","cm",NA,30.464087,-87.840693,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9260871
"3167","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","21.59","cm",NA,30.684295,-87.520289,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9262682
"3168","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","4.0386","cm",NA,31.503122,-87.939942,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9263763
"3169","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","37.084","cm",NA,30.539139,-83.387611,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9277658
"3170","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","4.826","cm",NA,30.272408,-85.537673,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9278169
"3171","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","17.78","cm",NA,31.029976,-90.518848,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9308155
"3172","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","24.384","cm",NA,31.029976,-90.518848,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9308156
"3173","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","22.4028","cm",NA,31.247619,-89.847893,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9308264
"3174","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","9.906","cm",NA,32.920188,-80.794665,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9331942
"3175","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","7.112","cm",NA,29.898242,-95.15424,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9337953
"3176","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","4.826","cm",NA,30.061246,-94.523094,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9337981
"3177","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","15.494","cm",NA,30.041869,-93.770382,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9338002
"3178","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","4.318","cm",NA,30.583984,-93.96499,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9338205
"3179","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","14.224","cm",NA,30.156064,-94.196693,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9338215
"3180","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","3.81","cm",NA,29.976585,-94.755282,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9338227
"3181","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","6.096","cm",NA,30.30466,-95.166346,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9338229
"3182","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","28.194","cm",NA,29.891344,-94.854221,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9338424
"3183","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","14.986","cm",NA,30.335395,-94.750898,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9338604
"3184","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","15.494","cm",NA,30.240066,-94.594874,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9338743
"3185","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","5.588","cm",NA,30.198281,-94.584928,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9338922
"3186","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","7.62","cm",NA,30.282516,-94.549321,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9338924
"3187","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","14.478","cm",NA,31.17048,-94.826393,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9339279
"3188","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","8.382","cm",NA,29.898242,-95.15424,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9339296
"3189","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","4.572","cm",NA,29.898242,-95.15424,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9339297
"3190","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","15.24","cm",NA,30.02615,-95.098356,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9339298
"3191","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","4.572","cm",NA,29.975033,-94.139911,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9339304
"3192","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","17.018","cm",NA,30.27789,-94.584467,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9339466
"3193","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","18.796","cm",NA,30.772239,-93.922559,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9339476
"3194","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","11.684","cm",NA,30.156064,-94.196693,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9339479
"3195","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","2.54","cm",NA,30.249443,-94.897063,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9339481
"3196","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","12.954","cm",NA,30.275376,-94.333045,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9339721
"3197","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","3.81","cm",NA,30.072449,-94.653903,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9339738
"3198","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","7.62","cm",NA,30.879539,-93.73613,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9339752
"3199","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","16.51","cm",NA,30.241292,-93.745223,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9339759
"3200","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","23.368","cm",NA,31.346788,-87.74527,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9362264
"3201","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","17.78","cm",NA,30.64539,-87.898622,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9362939
"3202","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","3.3528","cm",NA,30.526303,-87.599603,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9363205
"3203","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","3.048","cm",NA,32.251952,-86.383056,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9363825
"3204","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","4.318","cm",NA,31.860136,-87.489184,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9363968
"3205","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","17.526","cm",NA,31.247619,-89.847893,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9407595
"3206","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","2.54","cm",NA,31.079093,-89.7946,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9407967
"3207","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","14.5542","cm",NA,31.029976,-90.518848,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9408005
"3208","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","21.8948","cm",NA,31.247619,-89.847893,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9408108
"3209","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","6.604","cm",NA,34.730628,-76.514862,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9416385
"3210","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","6.604","cm",NA,33.273205,-80.273038,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9430441
"3211","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","6.096","cm",NA,32.720243,-80.598157,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9431270
"3212","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","21.082","cm",NA,32.720243,-80.598157,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9432025
"3213","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","21.844","cm",NA,32.662298,-80.816626,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9432603
"3214","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","15.494","cm",NA,29.741709,-94.841284,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9437733
"3215","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","14.478","cm",NA,29.702234,-94.634099,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9437838
"3216","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","17.272","cm",NA,29.934303,-93.882438,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9437871
"3217","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","12.7","cm",NA,29.891344,-94.854221,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9437876
"3218","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","19.05","cm",NA,30.198441,-93.898367,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9437901
"3219","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","7.62","cm",NA,30.894263,-94.686451,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9437908
"3220","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","8.636","cm",NA,30.27789,-94.584467,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9438080
"3221","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","3.556","cm",NA,29.938926,-93.984119,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9438104
"3222","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","15.494","cm",NA,30.156064,-94.196693,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9438113
"3223","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","17.272","cm",NA,30.22062,-94.917042,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9438133
"3224","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","15.5956","cm",NA,29.93666,-95.257805,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9438246
"3225","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","14.478","cm",NA,31.50466,-94.31025,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9438273
"3226","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","14.732","cm",NA,29.898242,-95.15424,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9438337
"3227","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","12.954","cm",NA,29.811944,-95.149704,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9438338
"3228","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","3.556","cm",NA,30.232807,-94.09691,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9438359
"3229","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","16.51","cm",NA,30.025938,-94.794218,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9438533
"3230","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","9.906","cm",NA,30.102909,-93.938672,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9438541
"3231","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","18.034","cm",NA,30.198281,-94.584928,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9438842
"3232","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","2.54","cm",NA,31.29083,-94.58478,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9438850
"3233","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","3.81","cm",NA,29.809082,-94.524589,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9438851
"3234","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","7.366","cm",NA,30.371726,-94.183559,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9438852
"3235","Euphorbiaceae","Triadica","Triadica sebifera","diameter at breast height (1.3 m)","3.556","cm",NA,30.150215,-94.441024,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",9438855
