"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"183","Brassicaceae","Sinapis","Sinapis arvensis","plant flowering begin","5/27/1921","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3187092
"184","Brassicaceae","Barbarea","Barbarea orthoceras","whole plant height","0.6","m","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3187412
"185","Brassicaceae","Barbarea","Barbarea vulgaris","seed mass","0.565583","mg","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3187414
"186","Brassicaceae","Sinapis","Sinapis arvensis","plant flowering begin","5/29/1957","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3187673
"187","Brassicaceae","Sinapis","Sinapis arvensis","plant flowering begin","5/29/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3187677
"188","Brassicaceae","Rorippa","Rorippa islandica","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3187989
"189","Brassicaceae","Capsella","Capsella bursa-pastoris","plant flowering begin","5/5/1953","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188016
"190","Brassicaceae","Thlaspi","Thlaspi arvense","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188056
"191","Brassicaceae","Smelowskia","Smelowskia calycina","leaf phosphorus content per leaf dry mass","4.1895","mg.g-1",NA,NA,NA,4267,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado",NA,"public",3188086
"192","Brassicaceae","Lepidium","Lepidium densiflorum","plant flowering begin","5/13/1915","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188094
"193","Brassicaceae","Lepidium","Lepidium densiflorum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188124
"194","Brassicaceae","Lepidium","Lepidium densiflorum","plant flowering begin","5/30/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188125
"195","Brassicaceae","Lepidium","Lepidium densiflorum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188126
"196","Brassicaceae","Sinapis","Sinapis arvensis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188235
"197","Brassicaceae","Arabis","Arabis hirsuta","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188241
"198","Brassicaceae","Sinapis","Sinapis arvensis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188248
"199","Brassicaceae","Sinapis","Sinapis arvensis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188332
"200","Brassicaceae","Sinapis","Sinapis arvensis","plant flowering begin","5/18/1955","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188335
"201","Brassicaceae","Brassica","Brassica juncea","plant flowering begin","6/25/1917","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188347
"202","Brassicaceae","Arabis","Arabis hirsuta","plant flowering begin","6/22/1920","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188353
"203","Brassicaceae","Erysimum","Erysimum cheiranthoides","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188370
"204","Brassicaceae","Thlaspi","Thlaspi arvense","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188379
"205","Brassicaceae","Cakile","Cakile edentula","whole plant height","0.5","m","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3188931
"206","Brassicaceae","Cakile","Cakile edentula","seed mass","9.851642","mg","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3189088
"207","Brassicaceae","Cakile","Cakile maritima","seed mass","13.84819","mg","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3189090
"208","Brassicaceae","Cakile","Cakile maritima","leaf area per leaf dry mass","16.43386","m2.kg-1","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3189092
"209","Brassicaceae","Cardamine","Cardamine flexuosa","seed mass","0.126626","mg","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3189650
"210","Brassicaceae","Cardamine","Cardamine hirsuta","seed mass","0.117014","mg","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3189651
"211","Brassicaceae","Cardamine","Cardamine hirsuta","leaf area","322.0247","mm2","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3189652
"212","Brassicaceae","Cardamine","Cardamine oligosperma","seed mass","0.152","mg","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3189655
"213","Brassicaceae","Erophila","Erophila verna","whole plant height","0.25","m","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3194675
"214","Brassicaceae","Hesperis","Hesperis matronalis","plant flowering begin","6/2/1957","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3198510
"215","Brassicaceae","Hesperis","Hesperis matronalis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3200279
"216","Brassicaceae","Hesperis","Hesperis matronalis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3200268
"217","Brassicaceae","Hesperis","Hesperis matronalis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3200276
"218","Brassicaceae","Sinapis","Sinapis arvensis","leaf area","7095.167","mm2","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3225271
"219","Brassicaceae","Teesdalia","Teesdalia nudicaulis","seed mass","0.290078","mg","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3225731
"220","Brassicaceae","Teesdalia","Teesdalia nudicaulis","whole plant height","0.25","m","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3225733
"221","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5/26/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3225934
"222","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5/24/1925","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3225952
"223","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","6/5/1929","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3225970
"224","Brassicaceae","Descurainia","Descurainia sophia","plant flowering begin","6/3/1953","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3226063
"225","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","6/21/1917","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3226038
"226","Brassicaceae","Arabis","Arabis hirsuta","whole plant height","0.685714","m","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3232652
"227","Brassicaceae","Arabis","Arabis hirsuta","leaf area per leaf dry mass","23.8545","m2.kg-1","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3232653
"228","Brassicaceae","Draba","Draba nemorosa","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3234044
"229","Brassicaceae","Thlaspi","Thlaspi arvense","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3234632
"230","Brassicaceae","Thlaspi","Thlaspi arvense","plant flowering begin","4/7/1958","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3235027
"231","Brassicaceae","Thlaspi","Thlaspi arvense","plant flowering begin","5/2/1916","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3235148
"232","Brassicaceae","Lepidium","Lepidium densiflorum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3235882
"233","Brassicaceae","Thlaspi","Thlaspi arvense","plant flowering begin","4/17/1927","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3235751
"234","Brassicaceae","Lepidium","Lepidium densiflorum","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3235785
"235","Brassicaceae","Cardaria","Cardaria draba","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3235794
"236","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5/22/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3235955
"237","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3235957
"238","Brassicaceae","Camelina","Camelina sativa","plant flowering begin","6/10/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3235965
"239","Brassicaceae","Brassica","Brassica juncea","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3235966
"240","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5/14/1922","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3235985
"241","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236020
"242","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236023
"243","Brassicaceae","Cardaria","Cardaria draba","plant flowering begin","6/25/1957","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236255
"244","Brassicaceae","Descurainia","Descurainia sophia","plant flowering begin","5/13/1955","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236088
"245","Brassicaceae","Lepidium","Lepidium densiflorum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236107
"246","Brassicaceae","Armoracia","Armoracia rusticana","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236118
"247","Brassicaceae","Armoracia","Armoracia rusticana","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236125
"248","Brassicaceae","Armoracia","Armoracia rusticana","plant flowering begin","6/2/1919","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236141
"249","Brassicaceae","Armoracia","Armoracia rusticana","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236143
"250","Brassicaceae","Thlaspi","Thlaspi arvense","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236145
"251","Brassicaceae","Lepidium","Lepidium densiflorum","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236160
"252","Brassicaceae","Cardaria","Cardaria draba","plant flowering begin","6/3/1912","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236378
"253","Brassicaceae","Cardaria","Cardaria draba","plant flowering begin","6/1/1928","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236404
"254","Brassicaceae","Thlaspi","Thlaspi arvense","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236514
"255","Brassicaceae","Conringia","Conringia orientalis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236561
"256","Brassicaceae","Capsella","Capsella bursa-pastoris","plant flowering begin","5/16/1947","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236622
"257","Brassicaceae","Physaria","Physaria brassicoides","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236654
"258","Brassicaceae","Capsella","Capsella bursa-pastoris","plant flowering begin","5/9/1956","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236693
"259","Brassicaceae","Capsella","Capsella bursa-pastoris","plant flowering begin","5/3/1939","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236694
"260","Brassicaceae","Capsella","Capsella bursa-pastoris","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236705
"261","Brassicaceae","Capsella","Capsella bursa-pastoris","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236706
"262","Brassicaceae","Capsella","Capsella bursa-pastoris","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236714
"263","Brassicaceae","Lepidium","Lepidium densiflorum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236731
"264","Brassicaceae","Erysimum","Erysimum cheiranthoides","plant flowering begin","6/22/1920","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236733
"265","Brassicaceae","Capsella","Capsella bursa-pastoris","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236747
"266","Brassicaceae","Capsella","Capsella bursa-pastoris","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236750
"267","Brassicaceae","Capsella","Capsella bursa-pastoris","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236762
"268","Brassicaceae","Capsella","Capsella bursa-pastoris","plant flowering begin","4/7/1912","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236764
"269","Brassicaceae","Capsella","Capsella bursa-pastoris","plant flowering begin","5/7/1938","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236765
"270","Brassicaceae","Capsella","Capsella bursa-pastoris","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236766
"271","Brassicaceae","Capsella","Capsella bursa-pastoris","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236769
"272","Brassicaceae","Descurainia","Descurainia sophia","plant flowering begin","6/11/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236776
"273","Brassicaceae","Lepidium","Lepidium densiflorum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236777
"274","Brassicaceae","Capsella","Capsella bursa-pastoris","plant flowering begin","4/22/1955","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236822
"275","Brassicaceae","Conringia","Conringia orientalis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236829
"276","Brassicaceae","Thlaspi","Thlaspi arvense","plant flowering begin","4","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236846
"277","Brassicaceae","Cardaria","Cardaria pubescens","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236871
"278","Brassicaceae","Cardaria","Cardaria draba","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236876
"279","Brassicaceae","Conringia","Conringia orientalis","plant flowering begin","6/4/1911","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236890
"280","Brassicaceae","Conringia","Conringia orientalis","plant flowering begin","6/1/1925","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236892
"281","Brassicaceae","Conringia","Conringia orientalis","plant flowering begin","5/22/1921","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236898
"282","Brassicaceae","Conringia","Conringia orientalis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236903
"283","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5/26/1911","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236905
"284","Brassicaceae","Thlaspi","Thlaspi arvense","plant flowering begin","5/9/1956","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236931
"285","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236951
"286","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236956
"287","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236963
"288","Brassicaceae","Sinapis","Sinapis arvensis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236970
"289","Brassicaceae","Rorippa","Rorippa sinuata","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236974
"290","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5/25/1955","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236978
"291","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236979
"292","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5/29/1915","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236981
"293","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5/28/1912","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236983
"294","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5/22/1921","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236984
"295","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5/18/1958","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236988
"296","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236989
"297","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5/28/1924","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236990
"298","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236991
"299","Brassicaceae","Descurainia","Descurainia pinnata","plant flowering begin","6/9/1954","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236997
"300","Brassicaceae","Sinapis","Sinapis arvensis","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3236998
"301","Brassicaceae","Descurainia","Descurainia sophia","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3237002
