"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"1920","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","45.212","cm",NA,18.291025,-66.368893,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12533059
"1921","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","12.8524","cm",NA,18.302663,-66.872195,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12533063
"1922","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","25.654","cm",NA,18.229498,-66.159479,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632279
"1923","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","37.846","cm",NA,18.3507,-66.463492,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632284
"1924","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","57.15","cm",NA,18.3507,-66.463492,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632285
"1925","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","13.716","cm",NA,18.347197,-66.9856,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632304
"1926","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","17.78","cm",NA,18.341036,-66.982661,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632305
"1927","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","5.842","cm",NA,18.341036,-66.982661,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632306
"1928","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","36.068","cm",NA,18.341036,-66.982661,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632307
"1929","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","12.954","cm",NA,18.448807,-66.330568,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632310
"1930","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","19.558","cm",NA,18.06486,-65.956775,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632313
"1931","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","16.002","cm",NA,18.431195,-66.897638,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632316
"1932","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","33.02","cm",NA,18.291025,-66.368893,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632319
"1933","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","18.288","cm",NA,18.155522,-65.877359,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632325
"1934","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","14.478","cm",NA,18.228659,-66.188412,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632343
"1935","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","2.794","cm",NA,18.331551,-66.34433,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632364
"1936","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","22.352","cm",NA,18.448807,-66.330568,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632375
"1937","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","17.018","cm",NA,18.195313,-66.071989,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632381
"1938","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","16.51","cm",NA,18.195313,-66.071989,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632382
"1939","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","22.606","cm",NA,18.431195,-66.897638,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632383
"1940","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","15.494","cm",NA,18.431195,-66.897638,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632384
"1941","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","17.018","cm",NA,18.431195,-66.897638,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632386
"1942","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","22.6568","cm",NA,18.291025,-66.368893,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632388
"1943","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","21.844","cm",NA,18.260663,-66.866856,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632393
"1944","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","7.112","cm",NA,18.317881,-66.052355,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12632401
"1945","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","13.716","cm",NA,18.228659,-66.188412,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731831
"1946","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","23.114","cm",NA,18.368449,-66.271064,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731836
"1947","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","5.588","cm",NA,18.331551,-66.34433,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731842
"1948","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","35.56","cm",NA,18.24803,-66.340103,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731843
"1949","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","17.272","cm",NA,18.042451,-66.098485,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731846
"1950","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","10.922","cm",NA,18.280485,-66.263156,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731856
"1951","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","36.576","cm",NA,18.341036,-66.982661,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731862
"1952","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","2.54","cm",NA,18.418805,-66.727269,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731869
"1953","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","17.018","cm",NA,18.195313,-66.071989,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731877
"1954","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","19.558","cm",NA,18.191511,-66.019684,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731878
"1955","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","8.636","cm",NA,18.285302,-66.074122,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731915
"1956","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","29.591","cm",NA,18.347197,-66.9856,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731937
"1957","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","21.082","cm",NA,18.448807,-66.330568,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731940
"1958","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","16.256","cm",NA,18.448807,-66.330568,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731941
"1959","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","13.208","cm",NA,18.448807,-66.330568,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731942
"1960","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","5.9182","cm",NA,18.418436,-66.547795,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731946
"1961","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","19.8374","cm",NA,18.155522,-65.877359,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12731957
"1962","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","21.336","cm",NA,18.475817,-66.835867,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833487
"1963","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","6.096","cm",NA,18.475817,-66.835867,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833488
"1964","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","31.75","cm",NA,18.314185,-66.103176,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833498
"1965","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","13.716","cm",NA,18.280485,-66.263156,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833504
"1966","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","4.064","cm",NA,18.341036,-66.982661,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833506
"1967","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","47.498","cm",NA,18.341036,-66.982661,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833507
"1968","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","3.048","cm",NA,18.341036,-66.982661,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833508
"1969","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","46.482","cm",NA,18.343255,-66.243494,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833509
"1970","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","12.7","cm",NA,18.355154,-66.022198,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833511
"1971","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","14.986","cm",NA,18.355154,-66.022198,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833512
"1972","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","2.794","cm",NA,18.448807,-66.330568,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833514
"1973","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","18.034","cm",NA,18.273624,-65.721528,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833520
"1974","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","21.082","cm",NA,18.302663,-66.872195,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833527
"1975","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","23.368","cm",NA,18.231122,-65.789378,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833558
"1976","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","18.288","cm",NA,18.34526,-66.928278,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833564
"1977","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","14.478","cm",NA,18.312729,-66.610663,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833566
"1978","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","21.082","cm",NA,18.314185,-66.103176,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833577
"1979","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","2.794","cm",NA,18.448807,-66.330568,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833597
"1980","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","24.638","cm",NA,18.431195,-66.897638,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833600
"1981","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","35.306","cm",NA,18.260663,-66.866856,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833605
"1982","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","49.784","cm",NA,18.314914,-66.981307,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833617
"1983","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","5.334","cm",NA,18.314914,-66.981307,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12833618
"1984","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","2.54","cm",NA,18.368449,-66.271064,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932499
"1985","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","18.542","cm",NA,18.314185,-66.103176,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932513
"1986","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","17.526","cm",NA,18.341036,-66.982661,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932532
"1987","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","4.064","cm",NA,18.195313,-66.071989,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932540
"1988","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","14.224","cm",NA,18.041627,-65.994807,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932559
"1989","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","6.096","cm",NA,18.317881,-66.052355,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932566
"1990","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","31.242","cm",NA,18.314914,-66.981307,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932567
"1991","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","45.212","cm",NA,18.118963,-67.043068,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932597
"1992","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","22.606","cm",NA,18.316609,-66.474441,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932603
"1993","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","14.224","cm",NA,18.182061,-66.643059,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932611
"1994","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","5.842","cm",NA,18.347197,-66.9856,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932619
"1995","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","4.318","cm",NA,18.343255,-66.243494,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932620
"1996","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","14.986","cm",NA,18.355154,-66.022198,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932622
"1997","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","26.924","cm",NA,18.195313,-66.071989,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932632
"1998","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","66.802","cm",NA,18.34476,-66.386985,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932647
"1999","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","16.256","cm",NA,18.314914,-66.981307,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932650
"2000","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","6.35","cm",NA,18.394906,-66.389508,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",12932653
"2001","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","13.208","cm",NA,18.3507,-66.463492,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032022
"2002","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","4.318","cm",NA,18.331551,-66.34433,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032024
"2003","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","3.556","cm",NA,18.280485,-66.263156,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032034
"2004","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","19.05","cm",NA,18.341036,-66.982661,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032043
"2005","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","12.192","cm",NA,18.343255,-66.243494,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032044
"2006","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","7.112","cm",NA,18.343255,-66.243494,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032045
"2007","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","19.05","cm",NA,18.355154,-66.022198,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032046
"2008","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","21.082","cm",NA,18.372586,-66.728731,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032050
"2009","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","32.512","cm",NA,18.291025,-66.368893,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032052
"2010","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","20.574","cm",NA,18.317881,-66.052355,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032062
"2011","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","24.638","cm",NA,18.394906,-66.389508,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032064
"2012","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","14.224","cm",NA,18.343255,-66.243494,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032111
"2013","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","18.034","cm",NA,18.355154,-66.022198,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032112
"2014","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","4.3688","cm",NA,18.315383,-66.646596,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032113
"2015","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","14.224","cm",NA,18.176559,-66.349039,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032119
"2016","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","26.416","cm",NA,18.195313,-66.071989,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032120
"2017","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","16.51","cm",NA,18.260663,-66.866856,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032121
"2018","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","6.096","cm",NA,18.34476,-66.386985,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032128
"2019","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","14.224","cm",NA,18.394906,-66.389508,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13032134
"2020","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","41.656","cm",NA,18.314185,-66.103176,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132244
"2021","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","18.288","cm",NA,18.341036,-66.982661,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132263
"2022","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","24.13","cm",NA,18.341036,-66.982661,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132264
"2023","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","12.954","cm",NA,18.291025,-66.368893,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132272
"2024","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","26.67","cm",NA,18.273624,-65.721528,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132274
"2025","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","13.716","cm",NA,18.314914,-66.981307,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132285
"2026","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","19.812","cm",NA,18.14744,-66.239268,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132291
"2027","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","5.08","cm",NA,18.368449,-66.271064,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132316
"2028","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","21.082","cm",NA,18.368449,-66.271064,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132317
"2029","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","26.416","cm",NA,18.229498,-66.159479,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132324
"2030","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","10.16","cm",NA,18.425217,-67.09606,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132338
"2031","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","12.954","cm",NA,18.393559,-66.759824,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132353
"2032","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","9.144","cm",NA,18.393559,-66.759824,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132355
"2033","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","17.78","cm",NA,18.176559,-66.349039,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132356
"2034","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","22.86","cm",NA,18.195313,-66.071989,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132359
"2035","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","17.526","cm",NA,18.291025,-66.368893,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132363
"2036","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","13.462","cm",NA,18.302663,-66.872195,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132366
"2037","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","29.21","cm",NA,18.260663,-66.866856,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132367
"2038","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","6.35","cm",NA,18.26037,-66.904507,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132368
"2039","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","16.002","cm",NA,18.34476,-66.386985,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132382
"2040","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","20.828","cm",NA,18.317881,-66.052355,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13132386
"2041","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","17.272","cm",NA,18.448807,-66.330568,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13234190
"2042","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","17.018","cm",NA,17.950518,-66.266217,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13234187
"2043","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","3.81","cm",NA,18.448807,-66.330568,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13234191
"2044","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","12.7","cm",NA,18.372586,-66.728731,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13234200
"2045","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","8.382","cm",NA,18.431195,-66.897638,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13234202
"2046","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","4.572","cm",NA,18.314914,-66.981307,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13234214
"2047","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","19.558","cm",NA,18.228659,-66.188412,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13234225
"2048","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","16.256","cm",NA,18.280485,-66.263156,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13234261
"2049","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","62.992","cm",NA,18.195313,-66.071989,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13234275
"2050","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","13.208","cm",NA,18.260663,-66.866856,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13234281
"2051","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","19.304","cm",NA,18.368449,-66.271064,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13334195
"2052","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","21.082","cm",NA,18.368449,-66.271064,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13334196
"2053","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","7.874","cm",NA,18.316609,-66.474441,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13334209
"2054","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","16.764","cm",NA,18.316609,-66.474441,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13334210
"2055","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","22.606","cm",NA,18.341036,-66.982661,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13334221
"2056","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","21.082","cm",NA,18.195313,-66.071989,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13334228
"2057","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","18.288","cm",NA,18.431195,-66.897638,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13334229
"2058","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","19.05","cm",NA,18.431195,-66.897638,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13334230
"2059","Bignoniaceae","Spathodea","Spathodea campanulata","diameter at breast height (1.3 m)","14.478","cm",NA,18.291025,-66.368893,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",13334234
