"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"205","Malpighiaceae","Tetrapterys","Tetrapterys tinifolia","diameter at breast height (1.3 m)","0.7","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",870409
"206","Malpighiaceae","Stigmaphyllon","Stigmaphyllon lindenianum","diameter at breast height (1.3 m)","0.77","cm",NA,10.432,-84.0348,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",883750
"207","Malpighiaceae","Hiraea","Hiraea fagifolia","diameter at breast height (1.3 m)","2.5","cm",NA,12.3,-85.4,NA,NA,"James S. MIller",NA,"Nicaragua",NA,NA,"public",896194
"208","Malpighiaceae","Heteropteris","Heteropteris palmeri","diameter at breast height (1.3 m)","2.5","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",896197
"209","Malpighiaceae","Byrsonima","Byrsonima crassifolia","diameter at breast height (1.3 m)","19","cm",NA,10.4554,-84.0659,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",924273
"210","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","1","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",937647
"211","Malpighiaceae","Hiraea","Hiraea smilacina","diameter at breast height (1.3 m)","1.1","cm",NA,10.4015,-84.112,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",937730
"212","Malpighiaceae","Heteropteris","Heteropteris laurifolia","diameter at breast height (1.3 m)","4","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",950308
"213","Malpighiaceae","Heteropteris","Heteropteris laurifolia","diameter at breast height (1.3 m)","4","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",950309
"214","Malpighiaceae","Heteropteris","Heteropteris laurifolia","diameter at breast height (1.3 m)","4","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",950310
"215","Malpighiaceae","Mascagnia","Mascagnia ovatifolia","diameter at breast height (1.3 m)","5","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",950314
"216","Malpighiaceae","Mascagnia","Mascagnia ovatifolia","diameter at breast height (1.3 m)","5","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",950315
"217","Malpighiaceae","Mascagnia","Mascagnia ovatifolia","diameter at breast height (1.3 m)","5","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",950316
"218","Malpighiaceae","Mascagnia","Mascagnia ovatifolia","diameter at breast height (1.3 m)","5","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",950317
"219","Malpighiaceae","Mascagnia","Mascagnia ovatifolia","diameter at breast height (1.3 m)","5","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",950318
"220","Malpighiaceae","Malpighia","Malpighia albiflora","diameter at breast height (1.3 m)","5","cm",NA,8.5,-83.607,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",950350
"221","Malpighiaceae","Byrsonima","Byrsonima crispa","diameter at breast height (1.3 m)","6.5","cm",NA,10.2772,-84.0825,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",977096
"222","Malpighiaceae",NA,NA,"diameter at breast height (1.3 m)","7","cm",NA,19.679,-100,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",992345
"223","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","2.5","cm",NA,10.412,-84.0078,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1006069
"224","Malpighiaceae","Bunchosia","Bunchosia ternata","diameter at breast height (1.3 m)","3","cm",NA,10.0619,-84.0172,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1031765
"225","Malpighiaceae","Bunchosia","Bunchosia cornifolia","diameter at breast height (1.3 m)","2.5","cm",NA,9.1,-79.6,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1031965
"226","Malpighiaceae","Hiraea","Hiraea grandifolia","diameter at breast height (1.3 m)","2.5","cm",NA,9.16667,-79.75,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1031976
"227","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","0.8","cm",NA,10.4054,-84.102,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1033013
"228","Malpighiaceae","Tetrapterys","Tetrapterys mexicana","diameter at breast height (1.3 m)","9","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1045506
"229","Malpighiaceae","Tetrapterys","Tetrapterys mexicana","diameter at breast height (1.3 m)","5","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1045508
"230","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","1.3","cm",NA,10.4054,-84.102,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1046659
"231","Malpighiaceae","Byrsonima","Byrsonima crassifolia","diameter at breast height (1.3 m)","10","cm",NA,9.1,-79.6,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1059185
"232","Malpighiaceae",NA,NA,"diameter at breast height (1.3 m)","2.5","cm",NA,8.7,-83.55,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1059215
"233","Malpighiaceae",NA,NA,"diameter at breast height (1.3 m)","2.5","cm",NA,8.7,-83.55,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1059216
"234","Malpighiaceae",NA,NA,"diameter at breast height (1.3 m)","2.5","cm",NA,8.7,-83.55,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1059217
"235","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","1","cm",NA,10.412,-84.0078,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1060193
"236","Malpighiaceae","Heteropterys","Heteropterys macrostachya","diameter at breast height (1.3 m)","2.8","cm",NA,10.412,-84.0078,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1073659
"237","Malpighiaceae","Bunchosia","Bunchosia macrophylla","diameter at breast height (1.3 m)","3.09","cm",NA,10.3328,-84.0789,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1085787
"238","Malpighiaceae","Bunchosia","Bunchosia polystachia","diameter at breast height (1.3 m)","2.8","cm",NA,10.4345,-84.0267,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1086986
"239","Malpighiaceae","Hiraea",NA,"diameter at breast height (1.3 m)","4.9","cm",NA,10.2772,-84.0825,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1100639
"240","Malpighiaceae","Hiraea","Hiraea reclinata","diameter at breast height (1.3 m)","2.5","cm",NA,9.16667,-79.75,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1113257
"241","Malpighiaceae","Hiraea",NA,"diameter at breast height (1.3 m)","2.5","cm",NA,9.1,-79.6,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1126698
"242","Malpighiaceae","Stigmaphyllon","Stigmaphyllon lindenianum","diameter at breast height (1.3 m)","2.6","cm",NA,10.4345,-84.0231,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1127702
"243","Malpighiaceae","Byrsonima","Byrsonima arthropoda","diameter at breast height (1.3 m)","4.3","cm",NA,10.4115,-84.1131,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1141168
"244","Malpighiaceae","Hiraea","Hiraea obovata","diameter at breast height (1.3 m)","5","cm",NA,18.598,-95.096,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1153508
"245","Malpighiaceae","Hiraea","Hiraea obovata","diameter at breast height (1.3 m)","5","cm",NA,18.598,-95.096,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1153509
"246","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","2.1","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1154565
"247","Malpighiaceae","Malpighia","Malpighia romeroana","diameter at breast height (1.3 m)","5","cm",NA,9.16667,-79.75,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1166909
"248","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","0.5","cm",NA,10.4143,-84.0025,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1181380
"249","Malpighiaceae","Hiraea","Hiraea fagifolia","diameter at breast height (1.3 m)","2.5","cm",NA,12.3,-85.4,NA,NA,"James S. MIller",NA,"Nicaragua",NA,NA,"public",1193826
"250","Malpighiaceae","Byrsonima","Byrsonima arthropoda","diameter at breast height (1.3 m)","2.5","cm",NA,10.4565,-84.0681,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1194957
"251","Malpighiaceae","Byrsonima","Byrsonima arthropoda","diameter at breast height (1.3 m)","2.7","cm",NA,10.4565,-84.0681,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1194958
"252","Malpighiaceae","Hiraea",NA,"diameter at breast height (1.3 m)","4.9","cm",NA,10.2772,-84.0825,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1207256
"253","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","0.6","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1208462
"254","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","1","cm",NA,10.4326,-83.9867,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1208540
"255","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","2.3","cm",NA,10.399,-84.0995,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1208573
"256","Malpighiaceae","Heteropteris","Heteropteris laurifolia","diameter at breast height (1.3 m)","5","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1208707
"257","Malpighiaceae","Hiraea",NA,"diameter at breast height (1.3 m)","5","cm",NA,10.4,-84.05,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1221126
"258","Malpighiaceae","Stigmaphyllon","Stigmaphyllon lindenianum","diameter at breast height (1.3 m)","1.3","cm",NA,10.4248,-84.0395,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1235464
"259","Malpighiaceae","Byrsonima","Byrsonima crassifolia","diameter at breast height (1.3 m)","8.8","cm",NA,10.4554,-84.0659,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1235483
"260","Malpighiaceae","Byrsonima","Byrsonima crispa","diameter at breast height (1.3 m)","3.9","cm",NA,10.3328,-84.0789,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1247576
"261","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","5.4","cm",NA,10.4143,-84.0025,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1262623
"262","Malpighiaceae","Heteropterys","Heteropterys macrostachya","diameter at breast height (1.3 m)","1.6","cm",NA,10.4143,-84.0025,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1262626
"263","Malpighiaceae","Stigmaphyllon","Stigmaphyllon lindenianum","diameter at breast height (1.3 m)","0.6","cm",NA,10.4345,-84.0231,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1262659
"264","Malpighiaceae","Byrsonima","Byrsonima arthropoda","diameter at breast height (1.3 m)","3.4","cm",NA,10.4115,-84.0314,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1289965
"265","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","0.6","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1303413
"266","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","3.3","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1316941
"267","Malpighiaceae","Malpighia","Malpighia albiflora","diameter at breast height (1.3 m)","2.5","cm",NA,8.5,-83.607,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1329643
"268","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","1.2","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1330728
"269","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","4.1","cm",NA,10.3904,-84.1286,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1330758
"270","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","1.3","cm",NA,10.4054,-84.102,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1330798
"271","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","0.9","cm",NA,10.3904,-84.1286,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1344294
"272","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","1.3","cm",NA,10.4426,-84.0656,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1344300
"273","Malpighiaceae","Tetrapterys","Tetrapterys macrocarpa","diameter at breast height (1.3 m)","2.5","cm",NA,9.1,-79.6,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1383559
"274","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","0.6","cm",NA,10.399,-84.0995,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1384672
"275","Malpighiaceae","Heteropteris","Heteropteris palmeri","diameter at breast height (1.3 m)","2.5","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1396901
"276","Malpighiaceae","Heteropteris","Heteropteris palmeri","diameter at breast height (1.3 m)","2.5","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1396902
"277","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","2.3","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1397917
"278","Malpighiaceae","Bunchosia",NA,"diameter at breast height (1.3 m)","2.5","cm",NA,19.5,-96.95,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1408815
"279","Malpighiaceae","Stigmaphyllon","Stigmaphyllon lindenianum","diameter at breast height (1.3 m)","1.3","cm",NA,10.4345,-84.0231,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1438411
"280","Malpighiaceae","Heteropterys","Heteropterys macrostachya","diameter at breast height (1.3 m)","1.2","cm",NA,10.4115,-84.0314,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1438428
"281","Malpighiaceae","Hiraea","Hiraea reclinata","diameter at breast height (1.3 m)","4","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1450775
"282","Malpighiaceae","Heteropterys","Heteropterys macrostachya","diameter at breast height (1.3 m)","1.8","cm",NA,10.4143,-84.0025,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1451889
"283","Malpighiaceae","Spachea","Spachea correae","diameter at breast height (1.3 m)","6.4","cm",NA,10.4565,-84.0681,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1451982
"284","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","2.5","cm",NA,10.4568,-84.0631,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1451990
"285","Malpighiaceae","Tetrapterys","Tetrapterys discolor","diameter at breast height (1.3 m)","2.5","cm",NA,18.598,-95.096,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1464004
"286","Malpighiaceae","Tetrapterys","Tetrapterys discolor","diameter at breast height (1.3 m)","2.5","cm",NA,18.598,-95.096,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1464005
"287","Malpighiaceae","Tetrapteris","Tetrapteris schiedeana","diameter at breast height (1.3 m)","2.5","cm",NA,12.3,-85.4,NA,NA,"James S. MIller",NA,"Nicaragua",NA,NA,"public",1491016
"288","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","0.8","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1492128
"289","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","1","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1492130
"290","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","3.47","cm",NA,10.4334,-84.0334,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1505633
"291","Malpighiaceae","Spachea","Spachea correae","diameter at breast height (1.3 m)","3.7","cm",NA,10.4565,-84.0681,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1505723
"292","Malpighiaceae","Hiraea","Hiraea reclinata","diameter at breast height (1.3 m)","2.5","cm",NA,9.16667,-79.75,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1517993
"293","Malpighiaceae","Hiraea","Hiraea reclinata","diameter at breast height (1.3 m)","2.5","cm",NA,9.16667,-79.75,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1517994
"294","Malpighiaceae","Hiraea","Hiraea reclinata","diameter at breast height (1.3 m)","2.5","cm",NA,9.16667,-79.75,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1517995
"295","Malpighiaceae","Hiraea","Hiraea reclinata","diameter at breast height (1.3 m)","2.5","cm",NA,9.16667,-79.75,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1517996
"296","Malpighiaceae","Heteropteris","Heteropteris laurifolia","diameter at breast height (1.3 m)","6","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1532865
"297","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","2.5","cm",NA,10.4,-84.05,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1545235
"298","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","2.5","cm",NA,10.4,-84.05,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1545237
"299","Malpighiaceae","Hiraea","Hiraea quapara","diameter at breast height (1.3 m)","2.5","cm",NA,9.16667,-79.75,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1545249
"300","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","1.6","cm",NA,10.4329,-83.9864,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1546279
"301","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","3.2","cm",NA,10.4329,-83.9864,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1546282
"302","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","1","cm",NA,10.4115,-84.1131,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1546352
"303","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","1.6","cm",NA,10.399,-84.0995,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1559954
"304","Malpighiaceae","Hiraea","Hiraea smilacina","diameter at breast height (1.3 m)","0.7","cm",NA,10.4551,-84.0645,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1586712
"305","Malpighiaceae","Byrsonima","Byrsonima crispa","diameter at breast height (1.3 m)","3.9","cm",NA,10.3328,-84.0789,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1599156
"306","Malpighiaceae","Heteropterys","Heteropterys macrostachya","diameter at breast height (1.3 m)","0.6","cm",NA,10.4143,-84.0025,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1627379
"307","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","0.5","cm",NA,10.4143,-84.1045,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1654216
"308","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","0.7","cm",NA,10.4143,-84.1045,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1654217
"309","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","2","cm",NA,10.4143,-84.1045,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1654218
"310","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","3.4","cm",NA,10.4568,-84.0631,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1667450
"311","Malpighiaceae","Mascagnia",NA,"diameter at breast height (1.3 m)","2.5","cm",NA,12.3,-85.4,NA,NA,"James S. MIller",NA,"Nicaragua",NA,NA,"public",1678313
"312","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","3.6","cm",NA,10.4334,-84.0334,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1680668
"313","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","0.6","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1707843
"314","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","4","cm",NA,10.3904,-84.1286,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1707846
"315","Malpighiaceae","Jubelina","Jubelina wilburii","diameter at breast height (1.3 m)","0.8","cm",NA,10.3904,-84.1286,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1707881
"316","Malpighiaceae","Heteropteris","Heteropteris palmeri","diameter at breast height (1.3 m)","2.5","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1720222
"317","Malpighiaceae","Heteropteris","Heteropteris palmeri","diameter at breast height (1.3 m)","3","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1720223
"318","Malpighiaceae","Heteropteris","Heteropteris palmeri","diameter at breast height (1.3 m)","7","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1720224
"319","Malpighiaceae","Tetrapterys","Tetrapterys tinifolia","diameter at breast height (1.3 m)","2.1","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1734786
"320","Malpighiaceae","Tetrapterys","Tetrapterys tinifolia","diameter at breast height (1.3 m)","2.3","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1734788
"321","Malpighiaceae","Stigmaphyllon","Stigmaphyllon lindenianum","diameter at breast height (1.3 m)","0.6","cm",NA,10.4329,-83.9864,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1734845
"322","Malpighiaceae","Tetrapterys","Tetrapterys macrocarpa","whole plant growth form","liana",NA,NA,9.1,-79.6,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1747660
"323","Malpighiaceae","Malpighia",NA,"whole plant growth form","tree",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1749406
"324","Malpighiaceae","Bunchosia","Bunchosia palmeri","whole plant growth form","tree",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1749422
"325","Malpighiaceae","Malpighia",NA,"whole plant growth form","tree",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1749423
"326","Malpighiaceae","Heteropterys","Heteropterys macrostachya","whole plant growth form","liana",NA,NA,10.4143,-84.0025,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1750741
"327","Malpighiaceae","Heteropterys","Heteropterys macrostachya","whole plant growth form","liana",NA,NA,10.4143,-84.0025,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1750742
"328","Malpighiaceae","Jubelina","Jubelina wilburii","whole plant growth form","liana",NA,NA,10.4326,-83.9867,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1750799
"329","Malpighiaceae","Jubelina","Jubelina wilburii","whole plant growth form","liana",NA,NA,10.4326,-83.9867,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1750800
"330","Malpighiaceae","Byrsonima","Byrsonima arthropoda","whole plant growth form","tree",NA,NA,10.4304,-84.0167,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1752462
"331","Malpighiaceae","Byrsonima","Byrsonima arthropoda","whole plant growth form","tree",NA,NA,10.4304,-84.0167,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1752463
