"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"364","Polygonaceae","Podopterus","Podopterus cordifolius","diameter at breast height (1.3 m)","6","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",478652
"365","Polygonaceae","Podopterus","Podopterus cordifolius","diameter at breast height (1.3 m)","5","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",478653
"366","Polygonaceae","Coccoloba","Coccoloba parimensis","diameter at breast height (1.3 m)","2.5","cm",NA,9.16667,-79.75,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",559235
"367","Polygonaceae","Coccoloba","Coccoloba parimensis","diameter at breast height (1.3 m)","2.5","cm",NA,9.16667,-79.75,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",559236
"368","Polygonaceae","Coccoloba","Coccoloba liebmannii","diameter at breast height (1.3 m)","3","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",720901
"369","Polygonaceae","Coccoloba","Coccoloba liebmannii","diameter at breast height (1.3 m)","3","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",720902
"370","Polygonaceae","Coccoloba","Coccoloba liebmannii","diameter at breast height (1.3 m)","2.5","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",720913
"371","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","0.7","cm",NA,10.4426,-84.0656,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",722188
"372","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","6.8","cm",NA,10.4426,-84.0656,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",722190
"373","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","2.1","cm",NA,10.4426,-84.0656,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",722191
"374","Polygonaceae","Coccoloba","Coccoloba liebmannii","diameter at breast height (1.3 m)","3","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",734686
"375","Polygonaceae","Coccoloba","Coccoloba liebmannii","diameter at breast height (1.3 m)","4","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",734687
"376","Polygonaceae","Coccoloba","Coccoloba liebmannii","diameter at breast height (1.3 m)","4","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",734688
"377","Polygonaceae","Coccoloba","Coccoloba tuerckheimii","diameter at breast height (1.3 m)","2.5","cm",NA,10.4054,-84.1211,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",735813
"378","Polygonaceae","Muehlenbeckia","Muehlenbeckia tamnifolia","diameter at breast height (1.3 m)","2.5","cm",NA,10.2108,-84.1125,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",761107
"379","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","93","cm",NA,12.3,-85.4,NA,NA,"James S. MIller",NA,"Nicaragua",NA,NA,"public",800253
"380","Polygonaceae","Ruprechtia","Ruprechtia fusca","diameter at breast height (1.3 m)","13","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",828613
"381","Polygonaceae","Ruprechtia","Ruprechtia fusca","diameter at breast height (1.3 m)","13","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",855823
"382","Polygonaceae","Coccoloba","Coccoloba parimensis","diameter at breast height (1.3 m)","2.5","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",884045
"383","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","5","cm",NA,10.4333,-84.0167,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",896218
"384","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","4","cm",NA,10.4333,-84.0167,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",896219
"385","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","4","cm",NA,10.4333,-84.0167,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",896220
"386","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","3","cm",NA,10.4333,-84.0167,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",896217
"387","Polygonaceae","Ruprechtia","Ruprechtia fusca","diameter at breast height (1.3 m)","7","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",896198
"388","Polygonaceae","Ruprechtia","Ruprechtia fusca","diameter at breast height (1.3 m)","6","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",896199
"389","Polygonaceae","Coccoloba","Coccoloba caracasana","diameter at breast height (1.3 m)","5","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",909661
"390","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","0.9","cm",NA,10.4054,-84.1211,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",910811
"391","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","13","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",936555
"392","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","3","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",936556
"393","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","17","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",936557
"394","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","18","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",936558
"395","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","13","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",936559
"396","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","18","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",936560
"397","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","22","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",936561
"398","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","3","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",936562
"399","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","4","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",936563
"400","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","6","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",936564
"401","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","0.7","cm",NA,10.4565,-84.0681,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",937735
"402","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","2.1","cm",NA,10.4143,-84.0117,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",964835
"403","Polygonaceae","Muehlenbeckia","Muehlenbeckia tamnifolia","diameter at breast height (1.3 m)","2.79","cm",NA,10.1383,-84.1231,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",977087
"404","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","18","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",977253
"405","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","17","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",977255
"406","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","25","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",977256
"407","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","2.5","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",977257
"408","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","20","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",977258
"409","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","5","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",977259
"410","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","4","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",977260
"411","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","11","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",977261
"412","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","2.5","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",977262
"413","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","9","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",977263
"414","Polygonaceae","Ruprechtia","Ruprechtia fusca","diameter at breast height (1.3 m)","8","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",990992
"415","Polygonaceae","Ruprechtia","Ruprechtia fusca","diameter at breast height (1.3 m)","4","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",990993
"416","Polygonaceae","Ruprechtia","Ruprechtia fusca","diameter at breast height (1.3 m)","5","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",990994
"417","Polygonaceae","Coccoloba","Coccoloba manzinellensis","diameter at breast height (1.3 m)","2.5","cm",NA,9.16667,-79.75,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1004989
"418","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","3.6","cm",NA,10.4209,-84.0259,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1006061
"419","Polygonaceae","Coccoloba","Coccoloba barbadensis","diameter at breast height (1.3 m)","64","cm",NA,18.598,-95.096,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1018457
"420","Polygonaceae","Coccoloba","Coccoloba barbadensis","diameter at breast height (1.3 m)","6","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1031948
"421","Polygonaceae","Ruprechtia","Ruprechtia fusca","diameter at breast height (1.3 m)","10","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1059167
"422","Polygonaceae","Ruprechtia","Ruprechtia fusca","diameter at breast height (1.3 m)","17","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1059168
"423","Polygonaceae","Muehlenbeckia","Muehlenbeckia tamnifolia","diameter at breast height (1.3 m)","2.7","cm",NA,10.1825,-84.1069,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1113037
"424","Polygonaceae","Podopterus","Podopterus cordifolius","diameter at breast height (1.3 m)","12","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1140104
"425","Polygonaceae","Podopterus","Podopterus cordifolius","diameter at breast height (1.3 m)","6","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1140105
"426","Polygonaceae","Podopterus","Podopterus cordifolius","diameter at breast height (1.3 m)","6","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1140106
"427","Polygonaceae","Podopterus","Podopterus cordifolius","diameter at breast height (1.3 m)","9","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1140107
"428","Polygonaceae","Podopterus","Podopterus cordifolius","diameter at breast height (1.3 m)","4","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1140108
"429","Polygonaceae","Podopterus","Podopterus cordifolius","diameter at breast height (1.3 m)","8","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1140109
"430","Polygonaceae","Podopterus","Podopterus cordifolius","diameter at breast height (1.3 m)","5","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1140110
"431","Polygonaceae","Podopterus","Podopterus cordifolius","diameter at breast height (1.3 m)","7","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1140111
"432","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","2.1","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1141082
"433","Polygonaceae","Coccoloba","Coccoloba liebmannii","diameter at breast height (1.3 m)","4","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1180243
"434","Polygonaceae","Podopterus","Podopterus cordifolius","diameter at breast height (1.3 m)","6","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1180245
"435","Polygonaceae","Podopterus","Podopterus cordifolius","diameter at breast height (1.3 m)","7","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1180246
"436","Polygonaceae","Podopterus","Podopterus cordifolius","diameter at breast height (1.3 m)","5","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1180247
"437","Polygonaceae","Podopterus","Podopterus cordifolius","diameter at breast height (1.3 m)","2.5","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1180248
"438","Polygonaceae","Podopterus","Podopterus cordifolius","diameter at breast height (1.3 m)","3","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1180249
"439","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","0.7","cm",NA,10.4426,-84.0656,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1181429
"440","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","1","cm",NA,10.4054,-84.1211,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1181455
"441","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","5","cm",NA,12.3,-85.4,NA,NA,"James S. MIller",NA,"Nicaragua",NA,NA,"public",1205875
"442","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","15","cm",NA,12.3,-85.4,NA,NA,"James S. MIller",NA,"Nicaragua",NA,NA,"public",1205872
"443","Polygonaceae","Coccoloba","Coccoloba padiformis","diameter at breast height (1.3 m)","60","cm",NA,10.5,-85.1667,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1247828
"444","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","1.7","cm",NA,10.4565,-84.0681,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1262697
"445","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","8","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1302342
"446","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","10","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1302343
"447","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","4","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1302344
"448","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","6","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1302345
"449","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","14","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1302346
"450","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","6","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1302347
"451","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","2.5","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1302348
"452","Polygonaceae","Coccoloba","Coccoloba barbadensis","diameter at breast height (1.3 m)","29","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1356526
"453","Polygonaceae","Coccoloba","Coccoloba barbadensis","diameter at breast height (1.3 m)","2.5","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1356527
"454","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","1.1","cm",NA,10.4054,-84.1211,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1478434
"455","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","1.9","cm",NA,10.4054,-84.1211,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1492203
"456","Polygonaceae","Coccoloba","Coccoloba lehmannii","diameter at breast height (1.3 m)","4","cm",NA,9.58,-84.577,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1531416
"457","Polygonaceae","Coccoloba","Coccoloba lehmannii","diameter at breast height (1.3 m)","2.5","cm",NA,9.58,-84.577,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1531417
"458","Polygonaceae","Ruprechtia","Ruprechtia fusca","diameter at breast height (1.3 m)","4","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1531462
"459","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","6","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1545164
"460","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","11","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1545165
"461","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","3","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1545166
"462","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","18","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1545167
"463","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","6","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1545168
"464","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","2.5","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1545169
"465","Polygonaceae","Coccoloba","Coccoloba diversifolia","diameter at breast height (1.3 m)","6","cm",NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1545170
"466","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","1.5","cm",NA,10.4426,-84.0656,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1559926
"467","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","2.1","cm",NA,10.4568,-84.0631,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1586750
"468","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","2.1","cm",NA,10.4568,-84.0631,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1680784
"469","Polygonaceae","Coccoloba","Coccoloba parimensis","diameter at breast height (1.3 m)","2.5","cm",NA,9.1,-79.6,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1706701
"470","Polygonaceae","Coccoloba",NA,"diameter at breast height (1.3 m)","6","cm",NA,10.4,-84.05,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1720249
"471","Polygonaceae","Coccoloba","Coccoloba caracasana","diameter at breast height (1.3 m)","5","cm",NA,8.98333,-79.55,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",1733760
"472","Polygonaceae","Coccoloba",NA,"whole plant growth form","liana",NA,NA,10.4115,-84.1131,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1746498
"473","Polygonaceae","Coccoloba",NA,"whole plant growth form","liana",NA,NA,10.2972,-84.0736,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1749309
"474","Polygonaceae","Coccoloba","Coccoloba liebmannii","whole plant growth form","tree",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1751114
"475","Polygonaceae","Coccoloba","Coccoloba liebmannii","whole plant growth form","tree",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1751115
"476","Polygonaceae","Coccoloba","Coccoloba liebmannii","whole plant growth form","tree",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1751116
"477","Polygonaceae","Coccoloba","Coccoloba liebmannii","whole plant growth form","tree",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1751117
"478","Polygonaceae","Coccoloba","Coccoloba liebmannii","whole plant growth form","tree",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1752855
"479","Polygonaceae","Coccoloba","Coccoloba liebmannii","whole plant growth form","tree",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1752856
"480","Polygonaceae","Coccoloba","Coccoloba liebmannii","whole plant growth form","tree",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1752857
"481","Polygonaceae","Coccoloba","Coccoloba liebmannii","whole plant growth form","tree",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1752858
"482","Polygonaceae","Ruprechtia","Ruprechtia fusca","whole plant growth form","tree",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1752871
"483","Polygonaceae","Ruprechtia","Ruprechtia fusca","whole plant growth form","tree",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1758272
"484","Polygonaceae","Coccoloba",NA,"whole plant growth form","liana",NA,NA,10.4565,-84.0681,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1759774
"485","Polygonaceae","Coccoloba",NA,"whole plant growth form","liana",NA,NA,10.4565,-84.0681,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1759775
"486","Polygonaceae","Coccoloba",NA,"whole plant growth form","liana",NA,NA,10.4054,-84.1211,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1763246
"487","Polygonaceae","Coccoloba",NA,"whole plant growth form","liana",NA,NA,10.4054,-84.1211,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1765129
"488","Polygonaceae","Coccoloba","Coccoloba diversifolia","whole plant growth form","tree",NA,NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1767093
"489","Polygonaceae","Ruprechtia","Ruprechtia fusca","whole plant growth form","tree",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1767119
"490","Polygonaceae","Ruprechtia","Ruprechtia fusca","whole plant growth form","tree",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1768780
"491","Polygonaceae","Coccoloba","Coccoloba diversifolia","whole plant growth form","tree",NA,NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1770544
"492","Polygonaceae","Coccoloba","Coccoloba diversifolia","whole plant growth form","tree",NA,NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1770545
"493","Polygonaceae","Coccoloba","Coccoloba diversifolia","whole plant growth form","tree",NA,NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1770546
"494","Polygonaceae","Coccoloba","Coccoloba diversifolia","whole plant growth form","tree",NA,NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1770547
"495","Polygonaceae","Coccoloba","Coccoloba diversifolia","whole plant growth form","tree",NA,NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1770548
"496","Polygonaceae","Coccoloba","Coccoloba diversifolia","whole plant growth form","tree",NA,NA,25.7167,-80.2667,NA,NA,"James S. MIller",NA,"United States",NA,NA,"public",1770549
"497","Polygonaceae","Muehlenbeckia","Muehlenbeckia tamnifolia","whole plant growth form","liana",NA,NA,10.1836,-84.1072,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1774144
"498","Polygonaceae","Podopterus","Podopterus cordifolius","whole plant growth form","liana",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1774376
"499","Polygonaceae","Coccoloba",NA,"whole plant growth form","liana",NA,NA,10.4209,-84.0259,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1775823
"500","Polygonaceae","Coccoloba",NA,"whole plant growth form","liana",NA,NA,10.4209,-84.0259,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1775824
"501","Polygonaceae","Coccoloba","Coccoloba tuerckheimii","whole plant growth form","tree",NA,NA,10.399,-84.0995,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1775902
"502","Polygonaceae","Coccoloba","Coccoloba tuerckheimii","whole plant growth form","tree",NA,NA,10.399,-84.0995,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1775903
"503","Polygonaceae","Ruprechtia","Ruprechtia fusca","whole plant growth form","tree",NA,NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1778085
