"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"1761","Poaceae","Vulpia","Vulpia microstachys","leaf area per leaf dry mass","45.3482861748947","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3736711
"1762","Poaceae","Vulpia","Vulpia microstachys","leaf area per leaf dry mass","41.891326358986","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3736712
"1763","Poaceae","Vulpia","Vulpia microstachys","leaf area per leaf dry mass","40.4944534747076","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3736713
"1764","Poaceae","Vulpia","Vulpia microstachys","leaf area per leaf dry mass","38.5593159885818","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3736714
"1765","Poaceae","Vulpia","Vulpia microstachys","leaf area per leaf dry mass","36.5646221192562","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3736715
"1766","Poaceae","Vulpia","Vulpia myuros","leaf nitrogen content per leaf dry mass","35.45327","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737042
"1767","Poaceae","Vulpia","Vulpia myuros","leaf nitrogen content per leaf dry mass","28.93294","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737043
"1768","Poaceae","Vulpia","Vulpia myuros","leaf nitrogen content per leaf dry mass","36.68642","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737044
"1769","Poaceae","Vulpia","Vulpia myuros","leaf nitrogen content per leaf dry mass","26.43177","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737045
"1770","Poaceae","Vulpia","Vulpia myuros","leaf nitrogen content per leaf dry mass","30.55644","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737046
"1771","Poaceae","Vulpia","Vulpia myuros","leaf nitrogen content per leaf dry mass","54.67997","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737047
"1772","Poaceae","Vulpia","Vulpia myuros","leaf nitrogen content per leaf dry mass","54.6689","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737048
"1773","Poaceae","Vulpia","Vulpia myuros","leaf nitrogen content per leaf dry mass","55.1589","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737049
"1774","Poaceae","Vulpia","Vulpia myuros","leaf nitrogen content per leaf dry mass","48.32583","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737050
"1775","Poaceae","Vulpia","Vulpia myuros","leaf nitrogen content per leaf dry mass","50.40946","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737051
"1776","Poaceae","Vulpia","Vulpia myuros","leaf nitrogen content per leaf dry mass","48.72163","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737052
"1777","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf dry mass","412.0684","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737053
"1778","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf dry mass","403.0991","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737054
"1779","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf dry mass","414.3902","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737055
"1780","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf dry mass","417.3071","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737056
"1781","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf dry mass","416.0342","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737057
"1782","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf dry mass","426.8517","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737058
"1783","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf dry mass","417.2083","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737059
"1784","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf dry mass","413.9815","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737060
"1785","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf dry mass","414.9668","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737061
"1786","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf dry mass","433.0451","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737062
"1787","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf dry mass","428.7236","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737063
"1788","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf dry mass","433.4015","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737064
"1789","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf nitrogen content","10.43707",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737065
"1790","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf nitrogen content","11.36987",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737066
"1791","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf nitrogen content","14.32244",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737067
"1792","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf nitrogen content","11.37497",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737068
"1793","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf nitrogen content","15.73993",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737069
"1794","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf nitrogen content","13.96929",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737070
"1795","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf nitrogen content","7.630002",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737071
"1796","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf nitrogen content","7.572523",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737072
"1797","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf nitrogen content","7.523116",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737073
"1798","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf nitrogen content","8.960945",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737074
"1799","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf nitrogen content","8.504824",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737075
"1800","Poaceae","Vulpia","Vulpia myuros","leaf carbon content per leaf nitrogen content","8.895464",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737076
"1801","Poaceae","Vulpia","Vulpia myuros","leaf area per leaf dry mass","45.9081808837417","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737078
"1802","Poaceae","Vulpia","Vulpia myuros","leaf area per leaf dry mass","61.6570327552987","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737079
"1803","Poaceae","Vulpia","Vulpia myuros","leaf area per leaf dry mass","47.0930186012714","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737080
"1804","Poaceae","Vulpia","Vulpia myuros","leaf area per leaf dry mass","39.709170038637","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737081
"1805","Poaceae","Vulpia","Vulpia myuros","leaf area per leaf dry mass","46.1538390532555","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737082
"1806","Poaceae","Vulpia","Vulpia myuros","leaf area per leaf dry mass","40.3738293608177","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737083
"1807","Poaceae","Vulpia","Vulpia myuros","leaf area per leaf dry mass","43.1406384814495","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737084
"1808","Poaceae","Vulpia","Vulpia myuros","leaf area per leaf dry mass","40.8163265306122","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737085
"1809","Poaceae","Vulpia","Vulpia myuros","leaf area per leaf dry mass","37.227725721008","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737086
"1810","Poaceae","Vulpia","Vulpia myuros","leaf area per leaf dry mass","42.3728813559322","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737087
"1811","Poaceae","Vulpia","Vulpia myuros","leaf area per leaf dry mass","38.7426911913068","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3737088
"1812","Poaceae","Aira","Aira caryophyllea","leaf carbon content per leaf dry mass","412.5982","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3741678
"1813","Poaceae","Aira","Aira caryophyllea","leaf carbon content per leaf dry mass","418.1363","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3741787
"1814","Poaceae","Agrostis","Agrostis stolonifera","leaf area","317.0752","mm2","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3741978
"1815","Poaceae","Agrostis","Agrostis stolonifera","seed mass","0.069304","mg","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3742036
"1816","Poaceae","Agrostis","Agrostis stolonifera","whole plant height","0.352941","m","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3742046
"1817","Poaceae","Agrostis","Agrostis stolonifera","leaf area per leaf dry mass","29.51381","m2.kg-1","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3742068
"1818","Poaceae","Aira","Aira caryophyllea","leaf carbon content per leaf dry mass","414.0746","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3742469
"1819","Poaceae","Aira","Aira caryophyllea","leaf carbon content per leaf dry mass","407.0838","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3742489
"1820","Poaceae","Aira","Aira caryophyllea","leaf nitrogen content per leaf dry mass","57.35103","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3742739
"1821","Poaceae","Aira","Aira caryophyllea","leaf nitrogen content per leaf dry mass","47.04434","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3742814
"1822","Poaceae","Aira","Aira caryophyllea","leaf carbon content per leaf nitrogen content","8.240379",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3742938
"1823","Poaceae","Aira","Aira caryophyllea","leaf area per leaf dry mass","40.4271533017867","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3742880
"1824","Poaceae","Aira","Aira caryophyllea","leaf carbon content per leaf nitrogen content","8.455613",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3742917
"1825","Poaceae","Aira","Aira caryophyllea","leaf photosynthetic rate per leaf area","134248.4","Âµmol.m-2.s-1","Photosynthetic capacity was quantified with an infrared gas analyzer, the CIRAS-2 Portable Photosynthesis System V2.01 (PP Systems, Amesbury, MA, USA). Measurements of photosynthetic capacity, tissue nitrogen and LMA were stratified across blocks (two individuals per treatment combination per block per day over 3 days)",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3742933
"1826","Poaceae","Aira","Aira caryophyllea","leaf area per leaf dry mass","38.876893207507","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3742945
"1827","Poaceae","Aira","Aira caryophyllea","leaf carbon content per leaf nitrogen content","9.292993",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3742952
"1828","Poaceae","Aira","Aira caryophyllea","leaf area per leaf dry mass","50.2933864699726","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3742970
"1829","Poaceae","Aira","Aira caryophyllea","leaf carbon content per leaf nitrogen content","13.23563",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3742994
"1830","Poaceae","Aira","Aira caryophyllea","leaf carbon content per leaf nitrogen content","11.84296",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3742999
"1831","Poaceae","Aira","Aira caryophyllea","leaf carbon content per leaf nitrogen content","14.8392",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3743004
"1832","Poaceae","Aira","Aira caryophyllea","leaf carbon content per leaf nitrogen content","15.5208",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3743009
"1833","Poaceae","Aira","Aira caryophyllea","leaf carbon content per leaf nitrogen content","17.5045",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3743014
"1834","Poaceae","Aira","Aira caryophyllea","leaf area per leaf dry mass","35.9195402298851","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3743021
"1835","Poaceae","Aira","Aira caryophyllea","leaf carbon content per leaf nitrogen content","16.1037",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3743031
"1836","Poaceae","Aira","Aira caryophyllea","leaf carbon content per leaf nitrogen content","6.918031",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3743068
"1837","Poaceae","Aira","Aira caryophyllea","leaf area per leaf dry mass","41.7633488191831","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3743074
"1838","Poaceae","Aira","Aira caryophyllea","leaf carbon content per leaf dry mass","410.4518","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3743076
"1839","Poaceae","Aira","Aira caryophyllea","leaf carbon content per leaf dry mass","430.3829","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3743082
"1840","Poaceae","Aira","Aira caryophyllea","leaf area per leaf dry mass","42.6287804801109","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3743164
"1841","Poaceae","Aira","Aira caryophyllea","leaf photosynthetic rate per leaf area","108908.7","Âµmol.m-2.s-1","Photosynthetic capacity was quantified with an infrared gas analyzer, the CIRAS-2 Portable Photosynthesis System V2.01 (PP Systems, Amesbury, MA, USA). Measurements of photosynthetic capacity, tissue nitrogen and LMA were stratified across blocks (two individuals per treatment combination per block per day over 3 days)",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3743202
"1842","Poaceae","Aira","Aira caryophyllea","leaf photosynthetic rate per leaf area","109736.9","Âµmol.m-2.s-1","Photosynthetic capacity was quantified with an infrared gas analyzer, the CIRAS-2 Portable Photosynthesis System V2.01 (PP Systems, Amesbury, MA, USA). Measurements of photosynthetic capacity, tissue nitrogen and LMA were stratified across blocks (two individuals per treatment combination per block per day over 3 days)",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3743207
"1843","Poaceae","Aira","Aira caryophyllea","leaf photosynthetic rate per leaf area","122531.5","Âµmol.m-2.s-1","Photosynthetic capacity was quantified with an infrared gas analyzer, the CIRAS-2 Portable Photosynthesis System V2.01 (PP Systems, Amesbury, MA, USA). Measurements of photosynthetic capacity, tissue nitrogen and LMA were stratified across blocks (two individuals per treatment combination per block per day over 3 days)",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3743212
"1844","Poaceae","Aira","Aira caryophyllea","leaf photosynthetic rate per leaf area","95357.77","Âµmol.m-2.s-1","Photosynthetic capacity was quantified with an infrared gas analyzer, the CIRAS-2 Portable Photosynthesis System V2.01 (PP Systems, Amesbury, MA, USA). Measurements of photosynthetic capacity, tissue nitrogen and LMA were stratified across blocks (two individuals per treatment combination per block per day over 3 days)",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3743221
"1845","Poaceae","Aira","Aira caryophyllea","leaf photosynthetic rate per leaf area","80684.81","Âµmol.m-2.s-1","Photosynthetic capacity was quantified with an infrared gas analyzer, the CIRAS-2 Portable Photosynthesis System V2.01 (PP Systems, Amesbury, MA, USA). Measurements of photosynthetic capacity, tissue nitrogen and LMA were stratified across blocks (two individuals per treatment combination per block per day over 3 days)",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3743226
"1846","Poaceae","Aira","Aira caryophyllea","leaf photosynthetic rate per leaf area","163513.4","Âµmol.m-2.s-1","Photosynthetic capacity was quantified with an infrared gas analyzer, the CIRAS-2 Portable Photosynthesis System V2.01 (PP Systems, Amesbury, MA, USA). Measurements of photosynthetic capacity, tissue nitrogen and LMA were stratified across blocks (two individuals per treatment combination per block per day over 3 days)",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3743231
