"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"122","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.6","cm",NA,10.4412,-84.0253,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",344233
"123","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","4.8","cm",NA,10.2958,-84.0769,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",357301
"124","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","1.2","cm",NA,10.4054,-84.1211,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",358590
"125","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.6","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",371809
"126","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.6","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",371810
"127","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.9","cm",NA,10.4345,-84.0267,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",398302
"128","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","2.9","cm",NA,10.4054,-84.1211,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",398428
"129","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.9","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",439444
"130","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","1.1","cm",NA,10.4565,-84.0681,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",439461
"131","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","1.3","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",452640
"132","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.6","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",452663
"133","Convolvulaceae","Maripa","Maripa panamensis","diameter at breast height (1.3 m)","5","cm",NA,9.16667,-79.75,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",465457
"134","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","5.3","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",493089
"135","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.5","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",506279
"136","Convolvulaceae","Ipomoea","Ipomoea wolcottiana","diameter at breast height (1.3 m)","15","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",532364
"137","Convolvulaceae","Ipomoea","Ipomoea wolcottiana","diameter at breast height (1.3 m)","9","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",532365
"138","Convolvulaceae","Ipomoea","Ipomoea wolcottiana","diameter at breast height (1.3 m)","6","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",532366
"139","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","0.7","cm",NA,10.4426,-84.0656,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",533464
"140","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","0.8","cm",NA,10.4115,-84.0314,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",546945
"141","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","0.6","cm",NA,10.4115,-84.0314,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",546947
"142","Convolvulaceae","Ipomoea","Ipomoea orizabensis","diameter at breast height (1.3 m)","2.5","cm",NA,19.613,-100,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",559222
"143","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","1.7","cm",NA,10.4412,-84.0253,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",560283
"144","Convolvulaceae","Dicranostyles","Dicranostyles ampla","diameter at breast height (1.3 m)","4.8","cm",NA,10.2972,-84.0736,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",572797
"145","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","1.1","cm",NA,10.4345,-84.0231,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",574024
"146","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","4.2","cm",NA,10.4115,-84.1131,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",574094
"147","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.8","cm",NA,10.4345,-84.0267,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",587318
"148","Convolvulaceae","Ipomoea","Ipomoea wolcottiana","diameter at breast height (1.3 m)","22","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",599509
"149","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.8","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",600642
"150","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.6","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",614239
"151","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","3","cm",NA,9.58,-84.577,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",640165
"152","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.6","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",641251
"153","Convolvulaceae","Maripa","Maripa panamensis","diameter at breast height (1.3 m)","2.5","cm",NA,9.1,-79.6,NA,NA,"James S. MIller",NA,"Panama",NA,NA,"public",666926
"154","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","1.01","cm",NA,10.432,-84.0348,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",667883
"155","Convolvulaceae","Dicranostyles","Dicranostyles ampla","diameter at breast height (1.3 m)","4","cm",NA,10.4,-84.05,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",680580
"156","Convolvulaceae","Ipomoea","Ipomoea phyllomega","diameter at breast height (1.3 m)","8","cm",NA,10.4,-84.05,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",680581
"157","Convolvulaceae","Ipomoea","Ipomoea wolcottiana","diameter at breast height (1.3 m)","13","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",693754
"158","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.5","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",694806
"159","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.7","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",708415
"160","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","1.2","cm",NA,10.4115,-84.0314,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",708421
"161","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","3.79","cm",NA,10.2908,-84.0606,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",734505
"162","Convolvulaceae","Bonamia",NA,"diameter at breast height (1.3 m)","4","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",748308
"163","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","0.5","cm",NA,10.412,-84.0078,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",749259
"164","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","0.5","cm",NA,10.412,-84.0078,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",749261
"165","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","0.6","cm",NA,10.4412,-84.0253,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",749293
"166","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.6","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",749299
"167","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","1.4","cm",NA,10.4326,-83.9867,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",749310
"168","Convolvulaceae","Maripa",NA,"diameter at breast height (1.3 m)","3","cm",NA,8.7,-83.55,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",761347
"169","Convolvulaceae","Ipomoea","Ipomoea squamosa","diameter at breast height (1.3 m)","0.6","cm",NA,10.4329,-83.9864,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",762399
"170","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.7","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",762405
"171","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.8","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",775618
"172","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","1.1","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",789462
"173","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","1.3","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",789463
"174","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.8","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",789464
"175","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.9","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",789465
"176","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","0.7","cm",NA,10.4426,-84.0656,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",789483
"177","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","3","cm",NA,9.58,-84.577,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",801702
"178","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","5","cm",NA,10.4,-84.05,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",815139
"179","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","2.5","cm",NA,10.4,-84.05,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",815140
"180","Convolvulaceae","Dicranostyles","Dicranostyles ampla","diameter at breast height (1.3 m)","1.1","cm",NA,10.4143,-84.0025,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",816226
"181","Convolvulaceae","Dicranostyles","Dicranostyles ampla","diameter at breast height (1.3 m)","0.9","cm",NA,10.4143,-84.0025,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",816228
"182","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.6","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",829708
"183","Convolvulaceae","Ipomoea","Ipomoea squamosa","diameter at breast height (1.3 m)","0.8","cm",NA,10.4329,-83.9864,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",843544
"184","Convolvulaceae","Ipomoea","Ipomoea squamosa","diameter at breast height (1.3 m)","0.6","cm",NA,10.4329,-83.9864,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",843546
"185","Convolvulaceae","Ipomoea","Ipomoea wolcottiana","diameter at breast height (1.3 m)","6","cm",NA,19.5,-105.05,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",867573
"186","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.9","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",897422
"187","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","1.1","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",910769
"188","Convolvulaceae","Dicranostyles","Dicranostyles ampla","diameter at breast height (1.3 m)","7.5","cm",NA,10.2972,-84.0736,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",936418
"189","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","2","cm",NA,10.4568,-84.0631,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",951393
"190","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","2.8","cm",NA,10.4345,-84.0231,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",964862
"191","Convolvulaceae","Dicranostyles","Dicranostyles ampla","diameter at breast height (1.3 m)","2.7","cm",NA,10.4054,-84.1211,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",964909
"192","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.8","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",978401
"193","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","0.5","cm",NA,10.4143,-84.0025,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",978420
"194","Convolvulaceae","Ipomoea","Ipomoea squamosa","diameter at breast height (1.3 m)","2.1","cm",NA,10.4554,-84.0659,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",978444
"195","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","1.5","cm",NA,10.4426,-84.0656,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",992127
"196","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","1.3","cm",NA,10.4054,-84.102,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1006145
"197","Convolvulaceae","Ipomoea","Ipomoea squamosa","diameter at breast height (1.3 m)","0.6","cm",NA,10.4554,-84.0659,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1019506
"198","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.7","cm",NA,10.4345,-84.0231,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1019522
"199","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.8","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1019536
"200","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","4.5","cm",NA,10.2908,-84.0606,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1031779
"201","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","1.2","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1032912
"202","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","1","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1032972
"203","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","2.79","cm",NA,10.2972,-84.0736,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1045309
"204","Convolvulaceae","Ipomoea",NA,"diameter at breast height (1.3 m)","3","cm",NA,17.6639,-96.3014,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Mexico",NA,NA,"public",1059101
"205","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","1.9","cm",NA,10.4054,-84.1211,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1060290
"206","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.5","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1087015
"207","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","1.4","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1100512
"208","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.9","cm",NA,10.4351,-84.0264,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1114184
"209","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","4.5","cm",NA,10.2908,-84.0606,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1126536
"210","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.6","cm",NA,10.4134,-84.0278,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1127614
"211","Convolvulaceae","Ipomoea","Ipomoea squamosa","diameter at breast height (1.3 m)","0.8","cm",NA,10.4329,-83.9864,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1141097
"212","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","1.1","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1141105
"213","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.6","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1141110
"214","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.6","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1141112
"215","Convolvulaceae","Ipomoea","Ipomoea squamosa","diameter at breast height (1.3 m)","0.7","cm",NA,10.4329,-83.9864,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1154587
"216","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","2.5","cm",NA,10.4143,-84.0025,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1167951
"217","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.5","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1168028
"218","Convolvulaceae","Ipomoea","Ipomoea orizabensis","diameter at breast height (1.3 m)","7","cm",NA,19.613,-100,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1180252
"219","Convolvulaceae","Ipomoea","Ipomoea orizabensis","diameter at breast height (1.3 m)","3","cm",NA,19.613,-100,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1180253
"220","Convolvulaceae","Ipomoea","Ipomoea orizabensis","diameter at breast height (1.3 m)","3","cm",NA,19.613,-100,NA,NA,"James S. MIller",NA,"Mexico",NA,NA,"public",1180254
"221","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.6","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1181409
"222","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.7","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1181412
"223","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","4","cm",NA,10.2958,-84.0769,NA,NA,"Brad Boyle","bboyle@email.arizona.edu","Costa Rica",NA,NA,"public",1193658
"224","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.7","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1208534
"225","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.7","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1235527
"226","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","1.5","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1249022
"227","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","1.7","cm",NA,10.4143,-84.0025,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1276400
"228","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","1.5","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1276451
"229","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.6","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1289956
"230","Convolvulaceae","Ipomoea","Ipomoea squamosa","diameter at breast height (1.3 m)","0.7","cm",NA,10.4554,-84.0659,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1303407
"231","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.6","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1316975
"232","Convolvulaceae","Ipomoea","Ipomoea squamosa","diameter at breast height (1.3 m)","0.6","cm",NA,10.4329,-83.9864,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1384635
"233","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","1","cm",NA,10.4412,-84.0253,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1397946
"234","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.5","cm",NA,10.4412,-84.0253,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1397947
"235","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","2.5","cm",NA,10.4345,-84.0267,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1411163
"236","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","2.1","cm",NA,10.4143,-84.0117,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1424650
"237","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","1.8","cm",NA,10.4412,-84.0253,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1424714
"238","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","1.6","cm",NA,10.4426,-84.0656,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1424742
"239","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.5","cm",NA,10.3615,-83.9928,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1478331
"240","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","1.1","cm",NA,10.4263,-83.9958,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1478357
"241","Convolvulaceae","Maripa","Maripa nicaraguensis","diameter at breast height (1.3 m)","4","cm",NA,10.4333,-84.0167,NA,NA,"James S. MIller",NA,"Costa Rica",NA,NA,"public",1491056
"242","Convolvulaceae","Ipomoea","Ipomoea philomega","diameter at breast height (1.3 m)","0.8","cm",NA,10.4554,-84.0659,NA,NA,"Susan Letcher","SUSAN.LETCHER@purchase.edu","Costa Rica",NA,NA,"public",1492124
