"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"324","Asteraceae","Deinandra","Deinandra corymbosa","seed mass","0.508","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",3147740
"325","Asteraceae","Rafinesquia","Rafinesquia californica","seed mass","0.619","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",3147749
"326","Asteraceae","Rafinesquia","Rafinesquia californica","seed mass","1.078","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",3147750
"327","Asteraceae","Wyethia","Wyethia mollis","seed mass","3.039","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",3148162
"328","Asteraceae","Anthemis","Anthemis cotula","plant flowering begin","6/16/1915","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3149550
"329","Asteraceae","Eupatorium","Eupatorium perfoliatum","whole plant height","1.5","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3149579
"330","Asteraceae","Symphyotrichum","Symphyotrichum novae-angliae","plant flowering begin","8/15/1944","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150001
"331","Asteraceae","Symphyotrichum","Symphyotrichum novae-angliae","plant flowering begin","8/21/1936","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150002
"332","Asteraceae","Symphyotrichum","Symphyotrichum novae-angliae","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150003
"333","Asteraceae","Symphyotrichum","Symphyotrichum novae-angliae","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150004
"334","Asteraceae","Symphyotrichum","Symphyotrichum novae-angliae","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150005
"335","Asteraceae","Leucanthemella","Leucanthemella serotina","plant flowering begin","9","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150053
"336","Asteraceae","Leucanthemella","Leucanthemella serotina","plant flowering begin","9","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150055
"337","Asteraceae","Leucanthemella","Leucanthemella serotina","plant flowering begin","9","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150056
"338","Asteraceae","Leucanthemella","Leucanthemella serotina","plant flowering begin","9","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150057
"339","Asteraceae","Leucanthemella","Leucanthemella serotina","plant flowering begin","9","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150058
"340","Asteraceae","Leucanthemella","Leucanthemella serotina","plant flowering begin","9","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150059
"341","Asteraceae","Leucanthemella","Leucanthemella serotina","plant flowering begin","9","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150060
"342","Asteraceae","Leucanthemella","Leucanthemella serotina","plant flowering begin","9","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150061
"343","Asteraceae","Leucanthemella","Leucanthemella serotina","plant flowering begin","9","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150062
"344","Asteraceae","Leucanthemella","Leucanthemella serotina","plant flowering begin","9","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150063
"345","Asteraceae","Leucanthemella","Leucanthemella serotina","plant flowering begin","9/7/1942","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150070
"346","Asteraceae","Leucanthemella","Leucanthemella serotina","plant flowering begin","9/6/1948","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150072
"347","Asteraceae","Leucanthemella","Leucanthemella serotina","plant flowering begin","9/8/1950","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150073
"348","Asteraceae","Leucanthemella","Leucanthemella serotina","plant flowering begin","9/8/1932","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150074
"349","Asteraceae","Leucanthemella","Leucanthemella serotina","plant flowering begin","9/9/1933","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150076
"350","Asteraceae","Leucanthemella","Leucanthemella serotina","plant flowering begin","9/8/1960","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3150077
"351","Asteraceae","Xanthium","Xanthium strumarium","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152404
"352","Asteraceae","Bidens","Bidens vulgata","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152788
"353","Asteraceae","Ambrosia","Ambrosia trifida","plant flowering begin","7/1/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152791
"354","Asteraceae","Antennaria","Antennaria parvifolia","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152792
"355","Asteraceae","Antennaria","Antennaria parvifolia","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152793
"356","Asteraceae","Antennaria","Antennaria parvifolia","plant flowering begin","5/13/1960","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152794
"357","Asteraceae","Bidens","Bidens frondosa","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152799
"358","Asteraceae","Agoseris","Agoseris glauca","plant flowering begin","5/25/1947","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152805
"359","Asteraceae","Agoseris","Agoseris glauca","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152807
"360","Asteraceae","Aster",NA,"whole plant height","1","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3152809
"361","Asteraceae","Heliopsis","Heliopsis helianthoides","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152811
"362","Asteraceae","Lactuca","Lactuca pulchella","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152814
"363","Asteraceae","Lactuca","Lactuca serriola","plant flowering begin","7/9/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152816
"364","Asteraceae","Lactuca","Lactuca serriola","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152817
"365","Asteraceae","Lactuca","Lactuca serriola","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152818
"366","Asteraceae","Lactuca","Lactuca serriola","plant flowering begin","7/18/1911","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152820
"367","Asteraceae","Solidago","Solidago rigida","plant flowering begin","8/10/1911","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152822
"368","Asteraceae","Taraxacum","Taraxacum officinale","plant flowering begin","5/6/1916","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152825
"369","Asteraceae","Erigeron","Erigeron strigosus","whole plant height","0.6","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3152826
"370","Asteraceae","Solidago","Solidago canadensis","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152828
"371","Asteraceae","Solidago","Solidago canadensis","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152830
"372","Asteraceae","Tragopogon","Tragopogon dubius","plant flowering begin","6/13/1935","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152834
"373","Asteraceae","Taraxacum","Taraxacum officinale","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152835
"374","Asteraceae","Taraxacum","Taraxacum officinale","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152837
"375","Asteraceae","Taraxacum","Taraxacum officinale","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152838
"376","Asteraceae","Grindelia","Grindelia squarrosa","plant flowering begin","7/25/1919","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152839
"377","Asteraceae","Grindelia","Grindelia squarrosa","plant flowering begin","7/24/1955","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152841
"378","Asteraceae","Grindelia","Grindelia squarrosa","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152842
"379","Asteraceae","Taraxacum","Taraxacum officinale","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152843
"380","Asteraceae","Taraxacum","Taraxacum officinale","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152844
"381","Asteraceae","Taraxacum","Taraxacum officinale","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152845
"382","Asteraceae","Helianthus","Helianthus petiolaris","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152859
"383","Asteraceae","Tragopogon","Tragopogon dubius","plant flowering begin","6/6/1960","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152860
"384","Asteraceae","Cyclachaena","Cyclachaena xanthiifolia","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152872
"385","Asteraceae","Cyclachaena","Cyclachaena xanthiifolia","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152873
"386","Asteraceae","Lactuca","Lactuca serriola","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152876
"387","Asteraceae","Liatris","Liatris aspera","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152880
"388","Asteraceae","Liatris","Liatris aspera","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152881
"389","Asteraceae","Sonchus","Sonchus arvensis","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152887
"390","Asteraceae","Sonchus","Sonchus arvensis","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152892
"391","Asteraceae","Sonchus","Sonchus arvensis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152893
"392","Asteraceae","Echinacea","Echinacea purpurea","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152900
"393","Asteraceae","Sonchus","Sonchus asper","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152905
"394","Asteraceae","Prenanthes","Prenanthes alba","plant flowering begin","8/17/1918","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152907
"395","Asteraceae","Ratibida","Ratibida columnifera","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152912
"396","Asteraceae","Ratibida","Ratibida columnifera","plant flowering begin","7/15/1917","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152913
"397","Asteraceae","Ratibida","Ratibida columnifera","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152914
"398","Asteraceae","Senecio","Senecio plattensis","plant flowering begin","5/30/1954","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152919
"399","Asteraceae","Senecio","Senecio plattensis","plant flowering begin","5/22/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152920
"400","Asteraceae","Senecio","Senecio plattensis","plant flowering begin","5/22/1921","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152921
"401","Asteraceae","Solidago","Solidago canadensis","plant flowering begin","8/10/1912","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3152930
"402","Asteraceae","Rhaponticum","Rhaponticum repens","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3153165
"403","Asteraceae","Rhaponticum","Rhaponticum repens","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3153197
"404","Asteraceae","Cirsium","Cirsium arvense","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3153303
"405","Asteraceae","Cirsium","Cirsium arvense","plant flowering begin","7/1/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3153308
"406","Asteraceae","Cirsium","Cirsium arvense","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3153309
"407","Asteraceae","Cirsium","Cirsium undulatum","plant flowering begin","6/30/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3153311
"408","Asteraceae","Eriophyllum","Eriophyllum lanatum","seed mass","0.892266","mg","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3154791
"409","Asteraceae","Aster","Aster paniculatus","plant flowering begin","8/23/1961","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156233
"410","Asteraceae","Symphyotrichum","Symphyotrichum laeve","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156286
"411","Asteraceae","Symphyotrichum","Symphyotrichum laeve","plant flowering begin","8/23/1961","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156258
"412","Asteraceae","Aster","Aster paniculatus","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156263
"413","Asteraceae","Symphyotrichum","Symphyotrichum novae-angliae","plant flowering begin","8/21/1950","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156304
"414","Asteraceae","Symphyotrichum","Symphyotrichum novae-angliae","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156310
"415","Asteraceae","Symphyotrichum","Symphyotrichum novae-angliae","plant flowering begin","8/15/1937","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156324
"416","Asteraceae","Symphyotrichum","Symphyotrichum novae-angliae","plant flowering begin","8/8/1942","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156398
"417","Asteraceae","Symphyotrichum","Symphyotrichum novae-angliae","plant flowering begin","8/6/1958","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156400
"418","Asteraceae","Symphyotrichum","Symphyotrichum novae-angliae","plant flowering begin","8/20/1954","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156401
"419","Asteraceae","Symphyotrichum","Symphyotrichum novae-angliae","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156402
"420","Asteraceae","Aster","Aster paniculatus","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156403
"421","Asteraceae","Aster","Aster paniculatus","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156404
"422","Asteraceae","Aster","Aster paniculatus","plant flowering begin","8/20/1943","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156406
"423","Asteraceae","Cirsium","Cirsium vulgare","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156411
"424","Asteraceae","Erigeron","Erigeron canadensis","plant flowering begin","7/21/1954","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156483
"425","Asteraceae","Xanthisma","Xanthisma spinulosum","plant flowering begin","7/12/1911","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156516
"426","Asteraceae","Helianthus","Helianthus petiolaris","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156554
"427","Asteraceae","Lactuca","Lactuca ludoviciana","plant flowering begin","6/30/1931","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156555
"428","Asteraceae","Matricaria","Matricaria matricarioides","plant flowering begin","6/13/1954","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156557
"429","Asteraceae","Matricaria","Matricaria matricarioides","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156562
"430","Asteraceae","Prenanthes","Prenanthes alba","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156567
"431","Asteraceae","Cirsium","Cirsium undulatum","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156703
"432","Asteraceae","Cirsium","Cirsium vulgare","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156711
"433","Asteraceae","Cirsium","Cirsium vulgare","plant flowering begin","7/28/1954","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156712
"434","Asteraceae","Gamochaeta","Gamochaeta purpurea","seed mass","0.0104","mg","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3158044
"435","Asteraceae","Grindelia","Grindelia integrifolia","seed mass","3.573","mg","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3158959
"436","Asteraceae","Grindelia","Grindelia integrifolia","whole plant height","0.8","m","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3158964
"437","Asteraceae","Grindelia","Grindelia hirsutula","seed mass","3.825178","mg","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3158965
"438","Asteraceae","Helianthus","Helianthus angustifolius","leaf carbon content per leaf dry mass","400.62","mg.g-1","Carbon-nitrogen and stable isotope analysis was performed with Micro-Dumas Combustion (NA1500, Carlo Erba Strumentazione, Milan, Italy) coupled with Isotope-Ratio Mass Spectroscopy (Delta V with Conflo III interface, Thermo Scientific, Bremen, Germany) at the University of Georgia Analytical Chemistry Laboratory, yielding leaf carbon concentration (Cmass), leaf nitrogen concentration (Nmass), carbon isotope composition (d13C), and nitrogen isotope composition (d15N).",NA,NA,17,"http://datadryad.org/resource/doi:10.5061/dryad.110s9","Mason CM","chasemason.evolution@gmail.com","United States","Georgia","University of Georgia Plant Biology greenhouses","public",3159554
"439","Asteraceae","Helianthus","Helianthus angustifolius","leaf carbon content per leaf nitrogen content","12.525",NA,"Nitrogen-to-phosphorus ratio (N:P) and carbon-to-nitrogen ratio (C:N) were calculated as quotients of mass-based nutrient concentrations",NA,NA,47,"http://datadryad.org/resource/doi:10.5061/dryad.110s9","Mason CM","chasemason.evolution@gmail.com","United States","Georgia","University of Georgia Plant Biology greenhouses","public",3159555
"440","Asteraceae","Helianthus","Helianthus argophyllus","leaf area per leaf dry mass","2.10730391537067e-05","m2.kg-1","Leaf mass per area (LMA) was calculated as the ratio of dry leaf mass to leaf area.",NA,NA,7,"http://datadryad.org/resource/doi:10.5061/dryad.110s9","Mason CM","chasemason.evolution@gmail.com","United States","Georgia","University of Georgia Plant Biology greenhouses","public",3159613
"441","Asteraceae","Helianthus","Helianthus argophyllus","leaf dry mass","0.472","g","The leaf was then dried at 60Â°C for 3 days in a forced-air drying oven, weighed for dry mass, and ground into a fine homogenous powder using a ball mill for subsequent leaf chemistry analyses.",NA,NA,5,"http://datadryad.org/resource/doi:10.5061/dryad.110s9","Mason CM","chasemason.evolution@gmail.com","United States","Georgia","University of Georgia Plant Biology greenhouses","public",3159615
"442","Asteraceae","Helianthus","Helianthus floridanus","leaf fresh mass","0.721","g",NA,NA,NA,4,"http://datadryad.org/resource/doi:10.5061/dryad.110s9","Mason CM","chasemason.evolution@gmail.com","United States","Georgia","University of Georgia Plant Biology greenhouses","public",3159622
"443","Asteraceae","Helianthus","Helianthus divaricatus","leaf area","4181.1","mm2","Leaf images were used to obtain leaf area and perimeter with ImageJ (Schneider et al., 2012).",NA,NA,195,"http://datadryad.org/resource/doi:10.5061/dryad.110s9","Mason CM","chasemason.evolution@gmail.com","United States","Georgia","University of Georgia Plant Biology greenhouses","public",3159634
"444","Asteraceae","Helianthus","Helianthus debilis","leaf dry mass","0.19","g","The leaf was then dried at 60Â°C for 3 days in a forced-air drying oven, weighed for dry mass, and ground into a fine homogenous powder using a ball mill for subsequent leaf chemistry analyses.",NA,NA,12,"http://datadryad.org/resource/doi:10.5061/dryad.110s9","Mason CM","chasemason.evolution@gmail.com","United States","Georgia","University of Georgia Plant Biology greenhouses","public",3159636
"445","Asteraceae","Helianthus","Helianthus giganteus","leaf area per leaf dry mass","3.1057829678862e-05","m2.kg-1","Leaf mass per area (LMA) was calculated as the ratio of dry leaf mass to leaf area.",NA,NA,195,"http://datadryad.org/resource/doi:10.5061/dryad.110s9","Mason CM","chasemason.evolution@gmail.com","United States","Georgia","University of Georgia Plant Biology greenhouses","public",3159653
